target,cohort,feature_set,model,config,n_repeats,mean_rmse,std_rmse,mean_mae,mean_r2,mean_improvement_vs_test_mean_pct
rhamnose_gL,all_known,fusion_interpretable,pls,"n_components=5,alpha=1.0,max_features=12,y_transform=none",10,0.92018967,0.28214033,0.53291028,-0.19227114,-8.3259415
rhamnose_gL,target_focused,fusion_full,knn,"k=5,weighted=True,max_features=24,y_transform=none",10,0.9206013,0.19922286,0.57952131,-0.69987831,-22.670437
rhamnose_gL,target_focused,fusion_full,knn,"k=3,weighted=True,max_features=24,y_transform=log1p",10,0.9206822,0.20467708,0.54888025,-0.81362516,-24.757184
rhamnose_gL,all_known,fusion_interpretable,pls,"n_components=3,alpha=1.0,max_features=24,y_transform=none",10,0.92068853,0.28997806,0.53669448,-0.19442798,-8.3752691
rhamnose_gL,target_focused,raman_interpretable,ridge,"alpha=0.1,max_features=12,y_transform=none",10,0.9208188,0.21798063,0.64205661,-0.41543812,-16.651134
rhamnose_gL,all_known,raman_interpretable,knn,"k=3,weighted=True,max_features=24,y_transform=log1p",10,0.92152594,0.27982898,0.43566705,-0.15663405,-7.3181217
rhamnose_gL,all_known,raman_interpretable,knn,"k=3,weighted=True,max_features=48,y_transform=log1p",10,0.92152594,0.27982898,0.43566705,-0.15663405,-7.3181217
rhamnose_gL,all_known,raman_interpretable,knn,"k=3,weighted=True,max_features=96,y_transform=log1p",10,0.92152594,0.27982898,0.43566705,-0.15663405,-7.3181217
rhamnose_gL,target_focused,fusion_full,pcr,"n_components=12,alpha=1.0,max_features=24,y_transform=none",10,0.92159789,0.19319011,0.65863974,-0.95621374,-26.045924
rhamnose_gL,all_known,raman_full,knn,"k=3,weighted=True,max_features=96,y_transform=log1p",10,0.9220832,0.29160027,0.41924609,-0.1487254,-6.8106696
rhamnose_gL,all_known,fusion_interpretable,pls,"n_components=2,alpha=1.0,max_features=48,y_transform=log1p",10,0.92214872,0.30265869,0.45189297,-0.15662681,-6.7618661
rhamnose_gL,all_known,fusion_interpretable,pls,"n_components=2,alpha=1.0,max_features=96,y_transform=log1p",10,0.92214872,0.30265869,0.45189297,-0.15662681,-6.7618661
rhamnose_gL,all_known,raman_interpretable,pls,"n_components=2,alpha=1.0,max_features=12,y_transform=log1p",10,0.92220462,0.3411947,0.45465254,-0.10862426,-5.1390069
rhamnose_gL,target_focused,eem_interpretable,pls,"n_components=3,alpha=1.0,max_features=12,y_transform=log1p",10,0.92224638,0.24922437,0.59024762,-0.72920136,-20.023564
rhamnose_gL,target_focused,eem_interpretable,pls,"n_components=3,alpha=1.0,max_features=24,y_transform=log1p",10,0.92224638,0.24922437,0.59024762,-0.72920136,-20.023564
rhamnose_gL,target_focused,eem_interpretable,pls,"n_components=3,alpha=1.0,max_features=48,y_transform=log1p",10,0.92224638,0.24922437,0.59024762,-0.72920136,-20.023564
rhamnose_gL,target_focused,eem_interpretable,pls,"n_components=3,alpha=1.0,max_features=96,y_transform=log1p",10,0.92224638,0.24922437,0.59024762,-0.72920136,-20.023564
rhamnose_gL,target_focused,raman_full,pcr,"n_components=2,alpha=1.0,max_features=192,y_transform=none",10,0.92306626,0.19512253,0.64170198,-0.52957066,-19.374661
rhamnose_gL,target_focused,raman_full,knn,"k=5,weighted=True,max_features=48,y_transform=log1p",10,0.9230718,0.23456173,0.55811006,-0.42588769,-16.742732
rhamnose_gL,target_focused,fusion_full,pcr,"n_components=5,alpha=1.0,max_features=48,y_transform=log1p",10,0.92312783,0.20995536,0.54987527,-0.51050166,-19.012724
rhamnose_gL,all_known,raman_full,knn,"k=9,weighted=True,max_features=24,y_transform=log1p",10,0.92324145,0.29888904,0.42630594,-0.13722745,-6.4470188
rhamnose_gL,all_known,raman_interpretable,pls,"n_components=2,alpha=1.0,max_features=24,y_transform=log1p",10,0.92347095,0.31553477,0.45630941,-0.13191596,-6.1362062
rhamnose_gL,all_known,raman_interpretable,pls,"n_components=2,alpha=1.0,max_features=48,y_transform=log1p",10,0.92347095,0.31553477,0.45630941,-0.13191596,-6.1362062
rhamnose_gL,all_known,raman_interpretable,pls,"n_components=2,alpha=1.0,max_features=96,y_transform=log1p",10,0.92347095,0.31553477,0.45630941,-0.13191596,-6.1362062
rhamnose_gL,all_known,raman_full,knn,"k=9,weighted=True,max_features=384,y_transform=none",10,0.92355581,0.28398547,0.46104879,-0.16385342,-7.5650163
rhamnose_gL,all_known,fusion_interpretable,knn,"k=3,weighted=True,max_features=12,y_transform=log1p",10,0.92376636,0.29053497,0.43041202,-0.20867311,-8.7562008
rhamnose_gL,target_focused,fusion_interpretable,pls,"n_components=12,alpha=1.0,max_features=48,y_transform=log1p",10,0.92428564,0.25627038,0.59225163,-0.40932969,-15.789541
rhamnose_gL,target_focused,fusion_interpretable,pls,"n_components=12,alpha=1.0,max_features=96,y_transform=log1p",10,0.92428564,0.25627038,0.59225163,-0.40932969,-15.789541
rhamnose_gL,target_focused,fusion_full,pcr,"n_components=2,alpha=1.0,max_features=24,y_transform=log1p",10,0.92430475,0.20489867,0.57613478,-0.52880611,-19.473809
rhamnose_gL,target_focused,raman_interpretable,pls,"n_components=5,alpha=1.0,max_features=24,y_transform=log1p",10,0.9248715,0.29031968,0.57143427,-0.27742009,-12.139993
rhamnose_gL,target_focused,raman_interpretable,pls,"n_components=5,alpha=1.0,max_features=48,y_transform=log1p",10,0.9248715,0.29031968,0.57143427,-0.27742009,-12.139993
rhamnose_gL,target_focused,raman_interpretable,pls,"n_components=5,alpha=1.0,max_features=96,y_transform=log1p",10,0.9248715,0.29031968,0.57143427,-0.27742009,-12.139993
rhamnose_gL,target_focused,fusion_full,pls,"n_components=3,alpha=1.0,max_features=48,y_transform=log1p",10,0.92489823,0.21998326,0.55257257,-0.78096853,-23.05497
rhamnose_gL,all_known,raman_full,knn,"k=5,weighted=True,max_features=48,y_transform=log1p",10,0.9250098,0.2986406,0.42529228,-0.14806593,-6.9129584
rhamnose_gL,all_known,raman_full,pcr,"n_components=8,alpha=1.0,max_features=192,y_transform=none",10,0.92536787,0.2725513,0.51970397,-0.21833083,-8.9290085
rhamnose_gL,all_known,eem_interpretable,ridge,"alpha=1.0,max_features=12,y_transform=none",10,0.92553384,0.26225037,0.50401098,-0.16402794,-7.3178244
rhamnose_gL,all_known,eem_interpretable,pcr,"n_components=12,alpha=1.0,max_features=12,y_transform=none",10,0.92553384,0.26225037,0.50401098,-0.16402794,-7.3178244
rhamnose_gL,all_known,eem_interpretable,ridge,"alpha=1.0,max_features=24,y_transform=none",10,0.92553384,0.26225037,0.50401098,-0.16402794,-7.3178244
rhamnose_gL,all_known,eem_interpretable,pcr,"n_components=12,alpha=1.0,max_features=24,y_transform=none",10,0.92553384,0.26225037,0.50401098,-0.16402794,-7.3178244
rhamnose_gL,all_known,eem_interpretable,ridge,"alpha=1.0,max_features=48,y_transform=none",10,0.92553384,0.26225037,0.50401098,-0.16402794,-7.3178244
rhamnose_gL,all_known,eem_interpretable,pcr,"n_components=12,alpha=1.0,max_features=48,y_transform=none",10,0.92553384,0.26225037,0.50401098,-0.16402794,-7.3178244
rhamnose_gL,all_known,eem_interpretable,ridge,"alpha=1.0,max_features=96,y_transform=none",10,0.92553384,0.26225037,0.50401098,-0.16402794,-7.3178244
rhamnose_gL,all_known,eem_interpretable,pcr,"n_components=12,alpha=1.0,max_features=96,y_transform=none",10,0.92553384,0.26225037,0.50401098,-0.16402794,-7.3178244
rhamnose_gL,target_focused,raman_full,knn,"k=3,weighted=True,max_features=192,y_transform=log1p",10,0.92572879,0.22627724,0.54529444,-0.52972085,-19.186783
rhamnose_gL,all_known,fusion_interpretable,pcr,"n_components=8,alpha=1.0,max_features=12,y_transform=none",10,0.9258914,0.27590865,0.53275949,-0.21742531,-9.3606122
rhamnose_gL,target_focused,fusion_full,pcr,"n_components=5,alpha=1.0,max_features=192,y_transform=log1p",10,0.92601204,0.20164411,0.56206607,-0.50481216,-19.155106
rhamnose_gL,all_known,eem_interpretable,pcr,"n_components=8,alpha=1.0,max_features=12,y_transform=none",10,0.926377,0.26296832,0.50196949,-0.16666958,-7.4228453
rhamnose_gL,all_known,eem_interpretable,pcr,"n_components=8,alpha=1.0,max_features=24,y_transform=none",10,0.926377,0.26296832,0.50196949,-0.16666958,-7.4228453
rhamnose_gL,all_known,eem_interpretable,pcr,"n_components=8,alpha=1.0,max_features=48,y_transform=none",10,0.926377,0.26296832,0.50196949,-0.16666958,-7.4228453
rhamnose_gL,all_known,eem_interpretable,pcr,"n_components=8,alpha=1.0,max_features=96,y_transform=none",10,0.926377,0.26296832,0.50196949,-0.16666958,-7.4228453
rhamnose_gL,all_known,fusion_full,pcr,"n_components=12,alpha=1.0,max_features=192,y_transform=none",10,0.92643175,0.27619986,0.4978222,-0.27060464,-9.8377241
rhamnose_gL,target_focused,eem_interpretable,pcr,"n_components=5,alpha=1.0,max_features=12,y_transform=none",10,0.92654532,0.21003642,0.66502877,-0.61432763,-20.049927
rhamnose_gL,target_focused,eem_interpretable,pcr,"n_components=5,alpha=1.0,max_features=24,y_transform=none",10,0.92654532,0.21003642,0.66502877,-0.61432763,-20.049927
rhamnose_gL,target_focused,eem_interpretable,pcr,"n_components=5,alpha=1.0,max_features=48,y_transform=none",10,0.92654532,0.21003642,0.66502877,-0.61432763,-20.049927
rhamnose_gL,target_focused,eem_interpretable,pcr,"n_components=5,alpha=1.0,max_features=96,y_transform=none",10,0.92654532,0.21003642,0.66502877,-0.61432763,-20.049927
rhamnose_gL,all_known,eem_full,ridge,"alpha=1.0,max_features=24,y_transform=none",10,0.92668658,0.28139435,0.52959514,-0.12593776,-5.691294
rhamnose_gL,all_known,raman_full,knn,"k=3,weighted=True,max_features=192,y_transform=none",10,0.92697595,0.31616325,0.43793027,-0.14418235,-6.3684666
rhamnose_gL,all_known,fusion_full,pcr,"n_components=5,alpha=1.0,max_features=192,y_transform=none",10,0.927682,0.28691219,0.49607657,-0.26449906,-9.5044421
rhamnose_gL,all_known,eem_full,ridge,"alpha=10.0,max_features=192,y_transform=none",10,0.9277168,0.23085218,0.53988884,-0.21591134,-9.0678987
rhamnose_gL,all_known,eem_full,ridge,"alpha=10.0,max_features=384,y_transform=none",10,0.9277168,0.23085218,0.53988884,-0.21591134,-9.0678987
rhamnose_gL,all_known,eem_interpretable,pls,"n_components=5,alpha=1.0,max_features=12,y_transform=none",10,0.92786523,0.26254572,0.49999885,-0.16987115,-7.5935046
rhamnose_gL,all_known,eem_interpretable,pls,"n_components=5,alpha=1.0,max_features=24,y_transform=none",10,0.92786523,0.26254572,0.49999885,-0.16987115,-7.5935046
rhamnose_gL,all_known,eem_interpretable,pls,"n_components=5,alpha=1.0,max_features=48,y_transform=none",10,0.92786523,0.26254572,0.49999885,-0.16987115,-7.5935046
rhamnose_gL,all_known,eem_interpretable,pls,"n_components=5,alpha=1.0,max_features=96,y_transform=none",10,0.92786523,0.26254572,0.49999885,-0.16987115,-7.5935046
rhamnose_gL,all_known,fusion_interpretable,pcr,"n_components=12,alpha=1.0,max_features=12,y_transform=none",10,0.92797194,0.27793626,0.53520363,-0.21661579,-9.4087254
rhamnose_gL,all_known,fusion_interpretable,ridge,"alpha=1.0,max_features=12,y_transform=none",10,0.92797194,0.27793626,0.53520363,-0.21661579,-9.4087254
rhamnose_gL,all_known,raman_full,knn,"k=9,weighted=True,max_features=96,y_transform=none",10,0.928062,0.28869548,0.46432998,-0.17057293,-7.8131252
rhamnose_gL,all_known,fusion_interpretable,pcr,"n_components=12,alpha=1.0,max_features=12,y_transform=log1p",10,0.92841809,0.34308435,0.45954443,-0.13154432,-6.1426867
rhamnose_gL,all_known,fusion_interpretable,ridge,"alpha=1.0,max_features=12,y_transform=log1p",10,0.92841809,0.34308435,0.45954443,-0.13154432,-6.1426867
rhamnose_gL,all_known,eem_full,pls,"n_components=5,alpha=1.0,max_features=24,y_transform=none",10,0.92842328,0.28806373,0.52205222,-0.128169,-5.802549
rhamnose_gL,target_focused,eem_full,knn,"k=3,weighted=True,max_features=96,y_transform=none",10,0.92880451,0.19020324,0.61186476,-1.0871387,-27.439293
rhamnose_gL,all_known,raman_interpretable,pcr,"n_components=5,alpha=1.0,max_features=12,y_transform=none",10,0.92888389,0.28140928,0.51490535,-0.21579115,-9.1365177
rhamnose_gL,all_known,raman_full,knn,"k=9,weighted=True,max_features=192,y_transform=none",10,0.92903196,0.29085419,0.46193045,-0.17904441,-8.0749431
rhamnose_gL,target_focused,fusion_full,pcr,"n_components=8,alpha=1.0,max_features=48,y_transform=log1p",10,0.92938823,0.20563537,0.54920998,-0.73411627,-23.341229
rhamnose_gL,target_focused,raman_full,pcr,"n_components=5,alpha=1.0,max_features=384,y_transform=log1p",10,0.92943783,0.22242412,0.56389942,-0.51194489,-18.993271
rhamnose_gL,all_known,fusion_full,knn,"k=1,weighted=True,max_features=48,y_transform=none",10,0.92969349,0.28732914,0.37984211,-0.85911677,-20.867521
rhamnose_gL,all_known,fusion_full,knn,"k=1,weighted=True,max_features=48,y_transform=log1p",10,0.92969349,0.28732914,0.37984211,-0.85911677,-20.867521
rhamnose_gL,target_focused,raman_full,knn,"k=9,weighted=True,max_features=12,y_transform=log1p",10,0.93024086,0.22589649,0.54806736,-0.45020011,-17.986034
rhamnose_gL,all_known,raman_full,pls,"n_components=3,alpha=1.0,max_features=192,y_transform=none",10,0.93031106,0.26084888,0.53478634,-0.24858047,-10.205774
rhamnose_gL,target_focused,raman_full,pcr,"n_components=2,alpha=1.0,max_features=96,y_transform=none",10,0.93045887,0.18772296,0.64041381,-0.60575197,-21.351889
rhamnose_gL,all_known,raman_full,knn,"k=5,weighted=True,max_features=384,y_transform=none",10,0.93061444,0.29096904,0.45615086,-0.1829287,-8.1584309
rhamnose_gL,target_focused,fusion_full,pcr,"n_components=2,alpha=1.0,max_features=96,y_transform=none",10,0.93075874,0.18167712,0.63991835,-0.70292268,-23.241291
rhamnose_gL,all_known,eem_interpretable,pls,"n_components=12,alpha=1.0,max_features=12,y_transform=none",10,0.9308078,0.26013066,0.51030463,-0.1815136,-8.0854735
rhamnose_gL,all_known,eem_interpretable,pls,"n_components=12,alpha=1.0,max_features=24,y_transform=none",10,0.9308078,0.26013066,0.51030463,-0.1815136,-8.0854735
rhamnose_gL,all_known,eem_interpretable,pls,"n_components=12,alpha=1.0,max_features=48,y_transform=none",10,0.9308078,0.26013066,0.51030463,-0.1815136,-8.0854735
rhamnose_gL,all_known,eem_interpretable,pls,"n_components=12,alpha=1.0,max_features=96,y_transform=none",10,0.9308078,0.26013066,0.51030463,-0.1815136,-8.0854735
rhamnose_gL,target_focused,raman_full,pcr,"n_components=2,alpha=1.0,max_features=48,y_transform=none",10,0.9309151,0.16727312,0.64430466,-0.66885262,-22.823978
rhamnose_gL,target_focused,fusion_full,pcr,"n_components=5,alpha=1.0,max_features=24,y_transform=log1p",10,0.93092068,0.1893071,0.56541857,-0.6618982,-22.527926
rhamnose_gL,all_known,eem_interpretable,ridge,"alpha=0.1,max_features=12,y_transform=none",10,0.93101667,0.25980088,0.51088478,-0.1824481,-8.1244569
rhamnose_gL,all_known,eem_interpretable,ridge,"alpha=0.1,max_features=24,y_transform=none",10,0.93101667,0.25980088,0.51088478,-0.1824481,-8.1244569
rhamnose_gL,all_known,eem_interpretable,ridge,"alpha=0.1,max_features=48,y_transform=none",10,0.93101667,0.25980088,0.51088478,-0.1824481,-8.1244569
rhamnose_gL,all_known,eem_interpretable,ridge,"alpha=0.1,max_features=96,y_transform=none",10,0.93101667,0.25980088,0.51088478,-0.1824481,-8.1244569
rhamnose_gL,all_known,eem_interpretable,pls,"n_components=8,alpha=1.0,max_features=12,y_transform=none",10,0.93122639,0.25995812,0.51018038,-0.18300091,-8.1488481
rhamnose_gL,all_known,eem_interpretable,pls,"n_components=8,alpha=1.0,max_features=24,y_transform=none",10,0.93122639,0.25995812,0.51018038,-0.18300091,-8.1488481
rhamnose_gL,all_known,eem_interpretable,pls,"n_components=8,alpha=1.0,max_features=48,y_transform=none",10,0.93122639,0.25995812,0.51018038,-0.18300091,-8.1488481
rhamnose_gL,all_known,eem_interpretable,pls,"n_components=8,alpha=1.0,max_features=96,y_transform=none",10,0.93122639,0.25995812,0.51018038,-0.18300091,-8.1488481
rhamnose_gL,all_known,raman_full,knn,"k=9,weighted=True,max_features=12,y_transform=log1p",10,0.9313225,0.29333278,0.42808029,-0.16991612,-7.8328471
rhamnose_gL,all_known,raman_interpretable,pcr,"n_components=5,alpha=1.0,max_features=12,y_transform=log1p",10,0.93149428,0.31291338,0.45443816,-0.17139126,-7.6332655
rhamnose_gL,all_known,eem_full,pls,"n_components=8,alpha=1.0,max_features=24,y_transform=none",10,0.9315583,0.28179288,0.54154821,-0.14155925,-6.3215438
rhamnose_gL,all_known,raman_full,pcr,"n_components=2,alpha=1.0,max_features=384,y_transform=none",10,0.9315799,0.28155578,0.51492449,-0.23000856,-9.3340985
rhamnose_gL,target_focused,fusion_full,pcr,"n_components=3,alpha=1.0,max_features=384,y_transform=none",10,0.93237838,0.17585418,0.63468678,-0.69051943,-23.268451
rhamnose_gL,target_focused,raman_full,pcr,"n_components=2,alpha=1.0,max_features=12,y_transform=log1p",10,0.9324326,0.20032362,0.56536295,-0.56512498,-20.72219
rhamnose_gL,all_known,fusion_interpretable,pcr,"n_components=8,alpha=1.0,max_features=12,y_transform=log1p",10,0.93253655,0.35259752,0.46170302,-0.14124166,-6.5322538
rhamnose_gL,target_focused,raman_full,pcr,"n_components=3,alpha=1.0,max_features=12,y_transform=log1p",10,0.93257793,0.20210732,0.56530232,-0.55621826,-20.519713
rhamnose_gL,target_focused,fusion_full,pcr,"n_components=2,alpha=1.0,max_features=12,y_transform=log1p",10,0.93261894,0.2021965,0.58590695,-0.58543926,-21.112795
rhamnose_gL,all_known,fusion_interpretable,ridge,"alpha=0.1,max_features=12,y_transform=log1p",10,0.9326456,0.33857089,0.4624434,-0.14799895,-6.8664637
rhamnose_gL,all_known,fusion_interpretable,pls,"n_components=12,alpha=1.0,max_features=12,y_transform=log1p",10,0.93298188,0.33899909,0.46224843,-0.14878198,-6.8994875
rhamnose_gL,all_known,eem_full,knn,"k=1,weighted=True,max_features=12,y_transform=none",10,0.93317744,0.37215376,0.4265,-0.42009441,-11.393706
rhamnose_gL,all_known,eem_full,knn,"k=1,weighted=True,max_features=12,y_transform=log1p",10,0.93317744,0.37215376,0.4265,-0.42009441,-11.393706
rhamnose_gL,target_focused,raman_full,knn,"k=9,weighted=True,max_features=24,y_transform=log1p",10,0.93320408,0.23081625,0.55262449,-0.45024727,-18.107089
rhamnose_gL,all_known,fusion_full,pcr,"n_components=5,alpha=1.0,max_features=48,y_transform=none",10,0.93351514,0.2795971,0.50163532,-0.27511475,-10.592597
rhamnose_gL,all_known,fusion_full,pcr,"n_components=5,alpha=1.0,max_features=384,y_transform=none",10,0.93375181,0.27609731,0.51094,-0.26919166,-10.439179
rhamnose_gL,target_focused,fusion_full,knn,"k=3,weighted=True,max_features=48,y_transform=none",10,0.93377392,0.26463783,0.57672953,-0.56917371,-20.292112
rhamnose_gL,target_focused,raman_interpretable,knn,"k=3,weighted=True,max_features=12,y_transform=log1p",10,0.93472567,0.2274682,0.55815758,-0.53391312,-19.753675
rhamnose_gL,target_focused,eem_interpretable,pcr,"n_components=8,alpha=1.0,max_features=12,y_transform=none",10,0.93523746,0.18096801,0.66278154,-0.71534015,-23.103233
rhamnose_gL,target_focused,eem_interpretable,pcr,"n_components=8,alpha=1.0,max_features=24,y_transform=none",10,0.93523746,0.18096801,0.66278154,-0.71534015,-23.103233
rhamnose_gL,target_focused,eem_interpretable,pcr,"n_components=8,alpha=1.0,max_features=48,y_transform=none",10,0.93523746,0.18096801,0.66278154,-0.71534015,-23.103233
rhamnose_gL,target_focused,eem_interpretable,pcr,"n_components=8,alpha=1.0,max_features=96,y_transform=none",10,0.93523746,0.18096801,0.66278154,-0.71534015,-23.103233
rhamnose_gL,target_focused,fusion_full,pcr,"n_components=12,alpha=1.0,max_features=48,y_transform=log1p",10,0.93527922,0.22654505,0.55912678,-0.86060068,-25.347878
rhamnose_gL,all_known,fusion_full,pls,"n_components=2,alpha=1.0,max_features=384,y_transform=none",10,0.93544723,0.28441832,0.50932289,-0.35872124,-12.054701
rhamnose_gL,all_known,fusion_full,pcr,"n_components=3,alpha=1.0,max_features=24,y_transform=none",10,0.9355393,0.28820423,0.49174185,-0.27189003,-10.276465
rhamnose_gL,all_known,raman_full,knn,"k=5,weighted=True,max_features=96,y_transform=none",10,0.93568972,0.29821305,0.4571595,-0.19821842,-8.5001987
rhamnose_gL,all_known,fusion_interpretable,pls,"n_components=12,alpha=1.0,max_features=12,y_transform=none",10,0.9357259,0.27565882,0.54049914,-0.2440449,-10.540412
rhamnose_gL,target_focused,eem_full,pls,"n_components=8,alpha=1.0,max_features=48,y_transform=log1p",10,0.93574949,0.21855938,0.56396412,-0.50948584,-19.225548
rhamnose_gL,all_known,raman_interpretable,ridge,"alpha=10.0,max_features=12,y_transform=none",10,0.93626117,0.3402131,0.52125008,-0.17324408,-7.7811801
rhamnose_gL,target_focused,fusion_full,ridge,"alpha=10.0,max_features=12,y_transform=none",10,0.93654454,0.1798033,0.65628176,-0.93746837,-27.499804
rhamnose_gL,all_known,fusion_interpretable,pls,"n_components=8,alpha=1.0,max_features=12,y_transform=none",10,0.93660107,0.27696769,0.54003634,-0.24498776,-10.596055
rhamnose_gL,target_focused,raman_interpretable,knn,"k=5,weighted=True,max_features=24,y_transform=log1p",10,0.93713364,0.27325347,0.55795016,-0.34959325,-15.280722
rhamnose_gL,target_focused,raman_interpretable,knn,"k=5,weighted=True,max_features=48,y_transform=log1p",10,0.93713364,0.27325347,0.55795016,-0.34959325,-15.280722
rhamnose_gL,target_focused,raman_interpretable,knn,"k=5,weighted=True,max_features=96,y_transform=log1p",10,0.93713364,0.27325347,0.55795016,-0.34959325,-15.280722
rhamnose_gL,all_known,raman_full,pcr,"n_components=3,alpha=1.0,max_features=384,y_transform=none",10,0.93713807,0.28214623,0.52055156,-0.24848141,-10.126387
rhamnose_gL,all_known,fusion_full,pcr,"n_components=5,alpha=1.0,max_features=24,y_transform=none",10,0.93731294,0.28080049,0.50031222,-0.27373381,-10.941077
rhamnose_gL,all_known,fusion_interpretable,pls,"n_components=8,alpha=1.0,max_features=12,y_transform=log1p",10,0.93782985,0.3481495,0.46289392,-0.15752106,-7.2690155
rhamnose_gL,all_known,raman_full,pcr,"n_components=12,alpha=1.0,max_features=384,y_transform=none",10,0.93786512,0.26315614,0.52210876,-0.29394761,-11.63411
rhamnose_gL,all_known,raman_interpretable,pls,"n_components=3,alpha=1.0,max_features=12,y_transform=none",10,0.93789574,0.31652553,0.52659853,-0.20269092,-8.8369529
rhamnose_gL,all_known,fusion_interpretable,ridge,"alpha=0.1,max_features=12,y_transform=none",10,0.93817245,0.27500251,0.54365033,-0.25436538,-10.924045
rhamnose_gL,all_known,fusion_full,pcr,"n_components=2,alpha=1.0,max_features=24,y_transform=none",10,0.93819649,0.2907351,0.49158878,-0.29129197,-10.770009
rhamnose_gL,all_known,fusion_full,pcr,"n_components=8,alpha=1.0,max_features=96,y_transform=none",10,0.93844793,0.30663282,0.5070493,-0.33964277,-11.118648
rhamnose_gL,target_focused,fusion_full,pcr,"n_components=8,alpha=1.0,max_features=96,y_transform=log1p",10,0.93851475,0.17927269,0.54800032,-0.85207545,-26.062158
rhamnose_gL,target_focused,raman_full,pcr,"n_components=3,alpha=1.0,max_features=384,y_transform=none",10,0.93858574,0.16590213,0.62459455,-0.6976807,-24.028222
rhamnose_gL,target_focused,fusion_full,pcr,"n_components=8,alpha=1.0,max_features=384,y_transform=none",10,0.93881372,0.13312845,0.64445748,-0.89425675,-27.732987
rhamnose_gL,all_known,fusion_interpretable,pls,"n_components=3,alpha=1.0,max_features=48,y_transform=none",10,0.93906469,0.28385301,0.54378509,-0.27691882,-11.409537
rhamnose_gL,all_known,fusion_interpretable,pls,"n_components=3,alpha=1.0,max_features=96,y_transform=none",10,0.93906469,0.28385301,0.54378509,-0.27691882,-11.409537
rhamnose_gL,all_known,raman_full,knn,"k=5,weighted=True,max_features=192,y_transform=none",10,0.93916552,0.30421417,0.45731216,-0.21649182,-9.0809318
rhamnose_gL,target_focused,raman_full,pcr,"n_components=2,alpha=1.0,max_features=24,y_transform=none",10,0.9392007,0.1530539,0.64942836,-0.72874857,-24.841574
rhamnose_gL,target_focused,fusion_full,knn,"k=5,weighted=True,max_features=12,y_transform=none",10,0.94006282,0.19523801,0.59267595,-0.77822179,-25.453772
rhamnose_gL,all_known,fusion_full,pcr,"n_components=8,alpha=1.0,max_features=192,y_transform=log1p",10,0.94025747,0.36248151,0.42498214,-0.43923246,-10.987316
rhamnose_gL,all_known,eem_full,pls,"n_components=8,alpha=1.0,max_features=192,y_transform=log1p",10,0.94042815,0.26148582,0.4156563,-0.53962687,-14.1451
rhamnose_gL,all_known,eem_full,pls,"n_components=8,alpha=1.0,max_features=384,y_transform=log1p",10,0.94042815,0.26148582,0.4156563,-0.53962687,-14.1451
rhamnose_gL,all_known,fusion_interpretable,pls,"n_components=5,alpha=1.0,max_features=12,y_transform=log1p",10,0.94052569,0.3887953,0.46322813,-0.1463965,-6.5792884
rhamnose_gL,target_focused,fusion_full,knn,"k=1,weighted=True,max_features=96,y_transform=none",10,0.94093534,0.30619493,0.53929545,-0.67314935,-22.086592
rhamnose_gL,target_focused,fusion_full,knn,"k=1,weighted=True,max_features=96,y_transform=log1p",10,0.94093534,0.30619493,0.53929545,-0.67314935,-22.086592
rhamnose_gL,all_known,raman_full,knn,"k=5,weighted=True,max_features=24,y_transform=log1p",10,0.94116757,0.29161008,0.43121939,-0.22095876,-9.70201
rhamnose_gL,all_known,raman_full,pcr,"n_components=12,alpha=1.0,max_features=384,y_transform=log1p",10,0.94135475,0.29842266,0.44715544,-0.29733586,-10.763058
rhamnose_gL,target_focused,raman_full,knn,"k=5,weighted=True,max_features=192,y_transform=none",10,0.94158069,0.21500693,0.58302218,-0.6624199,-22.688132
rhamnose_gL,target_focused,raman_interpretable,pls,"n_components=5,alpha=1.0,max_features=24,y_transform=none",10,0.94170345,0.21213807,0.63580784,-0.50978624,-20.046016
rhamnose_gL,target_focused,raman_interpretable,pls,"n_components=5,alpha=1.0,max_features=48,y_transform=none",10,0.94170345,0.21213807,0.63580784,-0.50978624,-20.046016
rhamnose_gL,target_focused,raman_interpretable,pls,"n_components=5,alpha=1.0,max_features=96,y_transform=none",10,0.94170345,0.21213807,0.63580784,-0.50978624,-20.046016
rhamnose_gL,all_known,eem_full,pls,"n_components=12,alpha=1.0,max_features=24,y_transform=none",10,0.94172743,0.27761227,0.55093771,-0.16974828,-7.6973892
rhamnose_gL,all_known,raman_full,pcr,"n_components=12,alpha=1.0,max_features=192,y_transform=none",10,0.94182965,0.25801293,0.53316415,-0.29865918,-12.087718
rhamnose_gL,all_known,fusion_full,pcr,"n_components=5,alpha=1.0,max_features=96,y_transform=none",10,0.94205641,0.31233735,0.5007342,-0.33956402,-11.282863
rhamnose_gL,all_known,raman_full,knn,"k=3,weighted=True,max_features=48,y_transform=log1p",10,0.94270307,0.2833316,0.43699509,-0.234802,-10.306171
rhamnose_gL,target_focused,raman_full,pcr,"n_components=3,alpha=1.0,max_features=96,y_transform=log1p",10,0.94279106,0.21055883,0.56958595,-0.5775598,-21.58122
rhamnose_gL,target_focused,fusion_full,pls,"n_components=5,alpha=1.0,max_features=24,y_transform=none",10,0.94299618,0.211147,0.68909671,-1.0626759,-28.694386
rhamnose_gL,all_known,fusion_full,pcr,"n_components=5,alpha=1.0,max_features=48,y_transform=log1p",10,0.94319111,0.32391823,0.44249978,-0.29393605,-10.178865
