target,cohort,feature_set,preprocessing_config,model,config,seed,rmse,mae,r2
rhamnose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,krr,"kernel=rbf,alpha=0.01,gamma_scale=1.0,max_features=48,x_transform=none,log_target=False",0,1.7968149414211132,1.0017363597224276,-0.14777352688177614
rhamnose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,krr,"kernel=rbf,alpha=0.01,gamma_scale=1.0,max_features=48,x_transform=none,log_target=True",0,1.827189433765358,1.0078503117440194,-0.1869068964694034
rhamnose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,krr,"kernel=rbf,alpha=0.01,gamma_scale=1.0,max_features=48,x_transform=l2,log_target=False",0,1.7690710994758048,1.0245712567159773,-0.11260262018304523
rhamnose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,krr,"kernel=rbf,alpha=0.01,gamma_scale=1.0,max_features=48,x_transform=l2,log_target=True",0,1.816554071326966,1.0261358038047477,-0.1731300570733103
rhamnose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,krr,"kernel=rbf,alpha=0.01,gamma_scale=2.0,max_features=48,x_transform=none,log_target=False",0,1.796388164728672,0.9979608082571526,-0.14722835686475277
rhamnose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,krr,"kernel=rbf,alpha=0.01,gamma_scale=2.0,max_features=48,x_transform=none,log_target=True",0,1.8285221676369008,1.0045675819698627,-0.18863896417950454
rhamnose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,krr,"kernel=rbf,alpha=0.01,gamma_scale=2.0,max_features=48,x_transform=l2,log_target=False",0,1.7690732835960403,1.0245636756262038,-0.11260536745464744
rhamnose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,krr,"kernel=rbf,alpha=0.01,gamma_scale=2.0,max_features=48,x_transform=l2,log_target=True",0,1.8165583988500273,1.026130913261036,-0.17313564650607582
rhamnose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,krr,"kernel=rbf,alpha=0.1,gamma_scale=1.0,max_features=48,x_transform=none,log_target=False",0,1.8064158469777265,1.011532735107455,-0.16007207317908945
rhamnose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,krr,"kernel=rbf,alpha=0.1,gamma_scale=1.0,max_features=48,x_transform=none,log_target=True",0,1.8368791548457633,1.0142007978303935,-0.19952878596945545
rhamnose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,krr,"kernel=rbf,alpha=0.1,gamma_scale=1.0,max_features=48,x_transform=l2,log_target=False",0,1.7695511862347613,1.024610344563937,-0.11320657359539021
rhamnose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,krr,"kernel=rbf,alpha=0.1,gamma_scale=1.0,max_features=48,x_transform=l2,log_target=True",0,1.8169749308238181,1.0261268282404503,-0.1736737019075092
rhamnose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,krr,"kernel=rbf,alpha=0.1,gamma_scale=2.0,max_features=48,x_transform=none,log_target=False",0,1.7952284945792611,0.9960273629437606,-0.14574763339994967
rhamnose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,krr,"kernel=rbf,alpha=0.1,gamma_scale=2.0,max_features=48,x_transform=none,log_target=True",0,1.8265379346258157,1.003112607690627,-0.18606064489870167
rhamnose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,krr,"kernel=rbf,alpha=0.1,gamma_scale=2.0,max_features=48,x_transform=l2,log_target=False",0,1.7695731593498207,1.0245350409705962,-0.11323421989145066
rhamnose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,krr,"kernel=rbf,alpha=0.1,gamma_scale=2.0,max_features=48,x_transform=l2,log_target=True",0,1.8170181352102865,1.0260782553005336,-0.17372951825831895
rhamnose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,krr,"kernel=laplacian,alpha=0.01,gamma_scale=1.0,max_features=48,x_transform=none,log_target=False",0,1.8253942828693308,0.9956144875089844,-0.18457585155326273
rhamnose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,krr,"kernel=laplacian,alpha=0.01,gamma_scale=1.0,max_features=48,x_transform=none,log_target=True",0,1.8313515285404116,0.9943378975880601,-0.19232028739029206
rhamnose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,krr,"kernel=laplacian,alpha=0.01,gamma_scale=1.0,max_features=48,x_transform=l2,log_target=False",0,1.7690710994758048,1.0245712567159773,-0.11260262018304523
rhamnose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,krr,"kernel=laplacian,alpha=0.01,gamma_scale=1.0,max_features=48,x_transform=l2,log_target=True",0,1.816554071326966,1.0261358038047477,-0.1731300570733103
rhamnose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,krr,"kernel=laplacian,alpha=0.01,gamma_scale=2.0,max_features=48,x_transform=none,log_target=False",0,1.8247465871850534,0.9951990966487241,-0.18373536623442321
rhamnose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,krr,"kernel=laplacian,alpha=0.01,gamma_scale=2.0,max_features=48,x_transform=none,log_target=True",0,1.8300001283157512,0.9939064835289325,-0.19056125055973205
rhamnose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,krr,"kernel=laplacian,alpha=0.01,gamma_scale=2.0,max_features=48,x_transform=l2,log_target=False",0,1.7690732835960403,1.0245636756262038,-0.11260536745464744
rhamnose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,krr,"kernel=laplacian,alpha=0.01,gamma_scale=2.0,max_features=48,x_transform=l2,log_target=True",0,1.8165583988500273,1.026130913261036,-0.17313564650607582
rhamnose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,krr,"kernel=laplacian,alpha=0.1,gamma_scale=1.0,max_features=48,x_transform=none,log_target=False",0,1.82352994194531,1.0101201088819869,-0.18215738725548647
rhamnose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,krr,"kernel=laplacian,alpha=0.1,gamma_scale=1.0,max_features=48,x_transform=none,log_target=True",0,1.8395608565277244,1.005783739918432,-0.20303378136163786
rhamnose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,krr,"kernel=laplacian,alpha=0.1,gamma_scale=1.0,max_features=48,x_transform=l2,log_target=False",0,1.7695511862347613,1.024610344563937,-0.11320657359539021
rhamnose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,krr,"kernel=laplacian,alpha=0.1,gamma_scale=1.0,max_features=48,x_transform=l2,log_target=True",0,1.8169749308238181,1.0261268282404503,-0.1736737019075092
rhamnose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,krr,"kernel=laplacian,alpha=0.1,gamma_scale=2.0,max_features=48,x_transform=none,log_target=False",0,1.8273953640589222,1.0058758571016169,-0.18717444821262452
rhamnose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,krr,"kernel=laplacian,alpha=0.1,gamma_scale=2.0,max_features=48,x_transform=none,log_target=True",0,1.8391493057832695,1.001477241016155,-0.20249555066047842
rhamnose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,krr,"kernel=laplacian,alpha=0.1,gamma_scale=2.0,max_features=48,x_transform=l2,log_target=False",0,1.7695731593498207,1.0245350409705962,-0.11323421989145066
rhamnose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,krr,"kernel=laplacian,alpha=0.1,gamma_scale=2.0,max_features=48,x_transform=l2,log_target=True",0,1.8170181352102865,1.0260782553005336,-0.17372951825831895
rhamnose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,weighted_knn,"k=1,metric=manhattan,max_features=192,x_transform=none,log_target=False",0,1.8061709246610382,0.9361363636363638,-0.15975751850056086
rhamnose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,weighted_knn,"k=1,metric=manhattan,max_features=192,x_transform=none,log_target=True",0,1.8061709246610382,0.9361363636363638,-0.15975751850056086
rhamnose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,weighted_knn,"k=1,metric=manhattan,max_features=192,x_transform=l2,log_target=False",0,1.5931422638067425,0.894090909090909,0.09768407772494225
rhamnose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,weighted_knn,"k=1,metric=manhattan,max_features=192,x_transform=l2,log_target=True",0,1.5931422638067425,0.894090909090909,0.09768407772494225
rhamnose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,weighted_knn,"k=1,metric=correlation,max_features=192,x_transform=none,log_target=False",0,1.9753613018198144,1.0454545454545454,-0.387211198328935
rhamnose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,weighted_knn,"k=1,metric=correlation,max_features=192,x_transform=none,log_target=True",0,1.9753613018198144,1.0454545454545454,-0.387211198328935
rhamnose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,weighted_knn,"k=1,metric=correlation,max_features=192,x_transform=l2,log_target=False",0,1.9753613018198144,1.0454545454545454,-0.387211198328935
rhamnose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,weighted_knn,"k=1,metric=correlation,max_features=192,x_transform=l2,log_target=True",0,1.9753613018198144,1.0454545454545454,-0.387211198328935
rhamnose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,weighted_knn,"k=3,metric=manhattan,max_features=192,x_transform=none,log_target=False",0,1.8124088881864413,0.9824165964653196,-0.16778224962807187
rhamnose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,weighted_knn,"k=3,metric=manhattan,max_features=192,x_transform=none,log_target=True",0,1.8196323424433616,0.9794593003817227,-0.1771093188489019
rhamnose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,weighted_knn,"k=3,metric=manhattan,max_features=192,x_transform=l2,log_target=False",0,1.5529539301250725,0.9322727272727274,0.14263322941576895
rhamnose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,weighted_knn,"k=3,metric=manhattan,max_features=192,x_transform=l2,log_target=True",0,1.6116272403663756,0.9032696042228785,0.07662374604968103
rhamnose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,weighted_knn,"k=3,metric=correlation,max_features=192,x_transform=none,log_target=False",0,1.8111416540152487,1.0590909090909089,-0.16614979657077145
rhamnose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,weighted_knn,"k=3,metric=correlation,max_features=192,x_transform=none,log_target=True",0,1.836698945467419,1.0472567964382258,-0.19929343490390727
rhamnose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,weighted_knn,"k=3,metric=correlation,max_features=192,x_transform=l2,log_target=False",0,1.8111416540152487,1.0590909090909089,-0.16614979657077145
rhamnose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,weighted_knn,"k=3,metric=correlation,max_features=192,x_transform=l2,log_target=True",0,1.836698945467419,1.0472567964382258,-0.19929343490390727
rhamnose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,weighted_knn,"k=5,metric=manhattan,max_features=192,x_transform=none,log_target=False",0,1.8174874211029963,1.0040278265300655,-0.1743358807642923
rhamnose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,weighted_knn,"k=5,metric=manhattan,max_features=192,x_transform=none,log_target=True",0,1.8246595806884005,0.9977763617881855,-0.18362248457459684
rhamnose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,weighted_knn,"k=5,metric=manhattan,max_features=192,x_transform=l2,log_target=False",0,1.5473088955285619,0.9726363636363634,0.14885500903203608
rhamnose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,weighted_knn,"k=5,metric=manhattan,max_features=192,x_transform=l2,log_target=True",0,1.6169463824025165,0.9317207461819105,0.07051851949292864
rhamnose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,weighted_knn,"k=5,metric=correlation,max_features=192,x_transform=none,log_target=False",0,1.8495156859911386,1.0416363636363635,-0.2160895063630437
rhamnose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,weighted_knn,"k=5,metric=correlation,max_features=192,x_transform=none,log_target=True",0,1.8688763737809824,1.0334767767331523,-0.2416827578135199
rhamnose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,weighted_knn,"k=5,metric=correlation,max_features=192,x_transform=l2,log_target=False",0,1.8495156859911386,1.0416363636363635,-0.2160895063630437
rhamnose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,weighted_knn,"k=5,metric=correlation,max_features=192,x_transform=l2,log_target=True",0,1.8688763737809824,1.0334767767331523,-0.2416827578135199
rhamnose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,krr,"kernel=rbf,alpha=0.01,gamma_scale=1.0,max_features=192,x_transform=none,log_target=False",0,1.7968149414211132,1.0017363597224276,-0.14777352688177614
rhamnose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,krr,"kernel=rbf,alpha=0.01,gamma_scale=1.0,max_features=192,x_transform=none,log_target=True",0,1.827189433765358,1.0078503117440194,-0.1869068964694034
rhamnose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,krr,"kernel=rbf,alpha=0.01,gamma_scale=1.0,max_features=192,x_transform=l2,log_target=False",0,1.7690710994758048,1.0245712567159773,-0.11260262018304523
rhamnose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,krr,"kernel=rbf,alpha=0.01,gamma_scale=1.0,max_features=192,x_transform=l2,log_target=True",0,1.816554071326966,1.0261358038047477,-0.1731300570733103
rhamnose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,krr,"kernel=rbf,alpha=0.01,gamma_scale=2.0,max_features=192,x_transform=none,log_target=False",0,1.796388164728672,0.9979608082571526,-0.14722835686475277
rhamnose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,krr,"kernel=rbf,alpha=0.01,gamma_scale=2.0,max_features=192,x_transform=none,log_target=True",0,1.8285221676369008,1.0045675819698627,-0.18863896417950454
rhamnose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,krr,"kernel=rbf,alpha=0.01,gamma_scale=2.0,max_features=192,x_transform=l2,log_target=False",0,1.7690732835960403,1.0245636756262038,-0.11260536745464744
rhamnose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,krr,"kernel=rbf,alpha=0.01,gamma_scale=2.0,max_features=192,x_transform=l2,log_target=True",0,1.8165583988500273,1.026130913261036,-0.17313564650607582
rhamnose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,krr,"kernel=rbf,alpha=0.1,gamma_scale=1.0,max_features=192,x_transform=none,log_target=False",0,1.8064158469777265,1.011532735107455,-0.16007207317908945
rhamnose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,krr,"kernel=rbf,alpha=0.1,gamma_scale=1.0,max_features=192,x_transform=none,log_target=True",0,1.8368791548457633,1.0142007978303935,-0.19952878596945545
rhamnose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,krr,"kernel=rbf,alpha=0.1,gamma_scale=1.0,max_features=192,x_transform=l2,log_target=False",0,1.7695511862347613,1.024610344563937,-0.11320657359539021
rhamnose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,krr,"kernel=rbf,alpha=0.1,gamma_scale=1.0,max_features=192,x_transform=l2,log_target=True",0,1.8169749308238181,1.0261268282404503,-0.1736737019075092
rhamnose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,krr,"kernel=rbf,alpha=0.1,gamma_scale=2.0,max_features=192,x_transform=none,log_target=False",0,1.7952284945792611,0.9960273629437606,-0.14574763339994967
rhamnose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,krr,"kernel=rbf,alpha=0.1,gamma_scale=2.0,max_features=192,x_transform=none,log_target=True",0,1.8265379346258157,1.003112607690627,-0.18606064489870167
rhamnose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,krr,"kernel=rbf,alpha=0.1,gamma_scale=2.0,max_features=192,x_transform=l2,log_target=False",0,1.7695731593498207,1.0245350409705962,-0.11323421989145066
rhamnose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,krr,"kernel=rbf,alpha=0.1,gamma_scale=2.0,max_features=192,x_transform=l2,log_target=True",0,1.8170181352102865,1.0260782553005336,-0.17372951825831895
rhamnose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,krr,"kernel=laplacian,alpha=0.01,gamma_scale=1.0,max_features=192,x_transform=none,log_target=False",0,1.8253942828693308,0.9956144875089844,-0.18457585155326273
rhamnose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,krr,"kernel=laplacian,alpha=0.01,gamma_scale=1.0,max_features=192,x_transform=none,log_target=True",0,1.8313515285404116,0.9943378975880601,-0.19232028739029206
rhamnose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,krr,"kernel=laplacian,alpha=0.01,gamma_scale=1.0,max_features=192,x_transform=l2,log_target=False",0,1.7690710994758048,1.0245712567159773,-0.11260262018304523
rhamnose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,krr,"kernel=laplacian,alpha=0.01,gamma_scale=1.0,max_features=192,x_transform=l2,log_target=True",0,1.816554071326966,1.0261358038047477,-0.1731300570733103
rhamnose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,krr,"kernel=laplacian,alpha=0.01,gamma_scale=2.0,max_features=192,x_transform=none,log_target=False",0,1.8247465871850534,0.9951990966487241,-0.18373536623442321
rhamnose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,krr,"kernel=laplacian,alpha=0.01,gamma_scale=2.0,max_features=192,x_transform=none,log_target=True",0,1.8300001283157512,0.9939064835289325,-0.19056125055973205
rhamnose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,krr,"kernel=laplacian,alpha=0.01,gamma_scale=2.0,max_features=192,x_transform=l2,log_target=False",0,1.7690732835960403,1.0245636756262038,-0.11260536745464744
rhamnose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,krr,"kernel=laplacian,alpha=0.01,gamma_scale=2.0,max_features=192,x_transform=l2,log_target=True",0,1.8165583988500273,1.026130913261036,-0.17313564650607582
rhamnose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,krr,"kernel=laplacian,alpha=0.1,gamma_scale=1.0,max_features=192,x_transform=none,log_target=False",0,1.82352994194531,1.0101201088819869,-0.18215738725548647
rhamnose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,krr,"kernel=laplacian,alpha=0.1,gamma_scale=1.0,max_features=192,x_transform=none,log_target=True",0,1.8395608565277244,1.005783739918432,-0.20303378136163786
rhamnose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,krr,"kernel=laplacian,alpha=0.1,gamma_scale=1.0,max_features=192,x_transform=l2,log_target=False",0,1.7695511862347613,1.024610344563937,-0.11320657359539021
rhamnose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,krr,"kernel=laplacian,alpha=0.1,gamma_scale=1.0,max_features=192,x_transform=l2,log_target=True",0,1.8169749308238181,1.0261268282404503,-0.1736737019075092
rhamnose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,krr,"kernel=laplacian,alpha=0.1,gamma_scale=2.0,max_features=192,x_transform=none,log_target=False",0,1.8273953640589222,1.0058758571016169,-0.18717444821262452
rhamnose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,krr,"kernel=laplacian,alpha=0.1,gamma_scale=2.0,max_features=192,x_transform=none,log_target=True",0,1.8391493057832695,1.001477241016155,-0.20249555066047842
rhamnose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,krr,"kernel=laplacian,alpha=0.1,gamma_scale=2.0,max_features=192,x_transform=l2,log_target=False",0,1.7695731593498207,1.0245350409705962,-0.11323421989145066
rhamnose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,krr,"kernel=laplacian,alpha=0.1,gamma_scale=2.0,max_features=192,x_transform=l2,log_target=True",0,1.8170181352102865,1.0260782553005336,-0.17372951825831895
rhamnose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,weighted_knn,"k=1,metric=manhattan,max_features=12,x_transform=none,log_target=False",1,1.565094754610433,0.7556818181818183,-1.1898104150180746
rhamnose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,weighted_knn,"k=1,metric=manhattan,max_features=12,x_transform=none,log_target=True",1,1.565094754610433,0.7556818181818183,-1.1898104150180746
rhamnose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,weighted_knn,"k=1,metric=manhattan,max_features=12,x_transform=l2,log_target=False",1,3.294736332394445,2.431590909090909,-8.704352765755118
rhamnose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,weighted_knn,"k=1,metric=manhattan,max_features=12,x_transform=l2,log_target=True",1,3.294736332394445,2.431590909090909,-8.704352765755118
rhamnose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,weighted_knn,"k=1,metric=correlation,max_features=12,x_transform=none,log_target=False",1,4.5777178961097675,4.453863636363637,-17.733688574388744
rhamnose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,weighted_knn,"k=1,metric=correlation,max_features=12,x_transform=none,log_target=True",1,4.5777178961097675,4.453863636363637,-17.733688574388744
rhamnose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,weighted_knn,"k=1,metric=correlation,max_features=12,x_transform=l2,log_target=False",1,4.5777178961097675,4.453863636363637,-17.733688574388744
rhamnose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,weighted_knn,"k=1,metric=correlation,max_features=12,x_transform=l2,log_target=True",1,4.5777178961097675,4.453863636363637,-17.733688574388744
rhamnose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,weighted_knn,"k=3,metric=manhattan,max_features=12,x_transform=none,log_target=False",1,1.6326185704979663,0.9241878324537353,-1.3828390541537745
rhamnose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,weighted_knn,"k=3,metric=manhattan,max_features=12,x_transform=none,log_target=True",1,1.5332050848186218,0.8210076453806621,-1.1014823509356373
rhamnose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,weighted_knn,"k=3,metric=manhattan,max_features=12,x_transform=l2,log_target=False",1,2.3799435790358436,1.8200757575757576,-4.063590402325419
rhamnose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,weighted_knn,"k=3,metric=manhattan,max_features=12,x_transform=l2,log_target=True",1,2.050182961866566,1.5900033729935343,-2.757599463079393
rhamnose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,weighted_knn,"k=3,metric=correlation,max_features=12,x_transform=none,log_target=False",1,1.5677068194395185,1.4568939393939393,-1.1971258825146545
rhamnose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,weighted_knn,"k=3,metric=correlation,max_features=12,x_transform=none,log_target=True",1,1.1096893654597388,0.7745942981583603,-0.10084986447405409
rhamnose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,weighted_knn,"k=3,metric=correlation,max_features=12,x_transform=l2,log_target=False",1,1.5677068194395185,1.4568939393939393,-1.1971258825146545
rhamnose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,weighted_knn,"k=3,metric=correlation,max_features=12,x_transform=l2,log_target=True",1,1.1096893654597388,0.7745942981583603,-0.10084986447405409
rhamnose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,weighted_knn,"k=5,metric=manhattan,max_features=12,x_transform=none,log_target=False",1,1.5948817543600406,0.8742151682714422,-1.2739568771320506
rhamnose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,weighted_knn,"k=5,metric=manhattan,max_features=12,x_transform=none,log_target=True",1,1.5050449397720473,0.8015900964814662,-1.0249960526766997
rhamnose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,weighted_knn,"k=5,metric=manhattan,max_features=12,x_transform=l2,log_target=False",1,2.0757415432913255,1.6086818181818183,-2.8518715818222615
rhamnose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,weighted_knn,"k=5,metric=manhattan,max_features=12,x_transform=l2,log_target=True",1,1.8765665534985403,1.4644001519077905,-2.148133843679642
rhamnose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,weighted_knn,"k=5,metric=correlation,max_features=12,x_transform=none,log_target=False",1,1.2605589128348076,1.0284090909090906,-0.42053369645207894
rhamnose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,weighted_knn,"k=5,metric=correlation,max_features=12,x_transform=none,log_target=True",1,1.0680894773314913,0.7066579263098611,-0.019859904901126768
rhamnose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,weighted_knn,"k=5,metric=correlation,max_features=12,x_transform=l2,log_target=False",1,1.2605589128348076,1.0284090909090906,-0.42053369645207894
rhamnose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,weighted_knn,"k=5,metric=correlation,max_features=12,x_transform=l2,log_target=True",1,1.0680894773314913,0.7066579263098611,-0.019859904901126768
rhamnose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,krr,"kernel=rbf,alpha=0.01,gamma_scale=1.0,max_features=12,x_transform=none,log_target=False",1,1.096810054273989,0.632900353918305,-0.07544471822456811
rhamnose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,krr,"kernel=rbf,alpha=0.01,gamma_scale=1.0,max_features=12,x_transform=none,log_target=True",1,1.090484046700155,0.5328944138081093,-0.06307493370305028
rhamnose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,krr,"kernel=rbf,alpha=0.01,gamma_scale=1.0,max_features=12,x_transform=l2,log_target=False",1,1.030902665355415,0.6054163939572716,0.049919137618296916
rhamnose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,krr,"kernel=rbf,alpha=0.01,gamma_scale=1.0,max_features=12,x_transform=l2,log_target=True",1,1.041065476879911,0.5710923653927623,0.03109469221215655
rhamnose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,krr,"kernel=rbf,alpha=0.01,gamma_scale=2.0,max_features=12,x_transform=none,log_target=False",1,1.1685142158344966,0.6807439523683297,-0.22065587498527517
rhamnose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,krr,"kernel=rbf,alpha=0.01,gamma_scale=2.0,max_features=12,x_transform=none,log_target=True",1,1.1232345170612812,0.5676515856086838,-0.1278883918236935
rhamnose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,krr,"kernel=rbf,alpha=0.01,gamma_scale=2.0,max_features=12,x_transform=l2,log_target=False",1,1.0309034290899186,0.6054003769856339,0.04991772990090737
rhamnose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,krr,"kernel=rbf,alpha=0.01,gamma_scale=2.0,max_features=12,x_transform=l2,log_target=True",1,1.041066165725766,0.5710890872033196,0.031093410013023237
rhamnose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,krr,"kernel=rbf,alpha=0.1,gamma_scale=1.0,max_features=12,x_transform=none,log_target=False",1,1.055915093553692,0.5776460944406573,0.003256893216076917
rhamnose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,krr,"kernel=rbf,alpha=0.1,gamma_scale=1.0,max_features=12,x_transform=none,log_target=True",1,1.0748373239772482,0.5223500192199162,-0.032786906002025384
rhamnose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,krr,"kernel=rbf,alpha=0.1,gamma_scale=1.0,max_features=12,x_transform=l2,log_target=False",1,1.0307922690242448,0.6052228510290513,0.05012260944761693
rhamnose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,krr,"kernel=rbf,alpha=0.1,gamma_scale=1.0,max_features=12,x_transform=l2,log_target=True",1,1.04128068360309,0.5709022085769185,0.030694070939313978
rhamnose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,krr,"kernel=rbf,alpha=0.1,gamma_scale=2.0,max_features=12,x_transform=none,log_target=False",1,1.1185641169738134,0.6469414221582709,-0.11852839004745874
rhamnose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,krr,"kernel=rbf,alpha=0.1,gamma_scale=2.0,max_features=12,x_transform=none,log_target=True",1,1.1015844338965182,0.5452611112212585,-0.08482785008635929
rhamnose_gL,target_focused,eem_parafac_scores,parafac_rank_selected,krr,"kernel=rbf,alpha=0.1,gamma_scale=2.0,max_features=12,x_transform=l2,log_target=False",1,1.0307996899527554,0.6050636122336556,0.050108932593813105
