target,cohort,feature_set,model,config,seed,n_rows,n_train,n_test,n_features_raw,n_features_after_variance,n_features_selected,rmse,mae,r2,test_mean_rmse,improvement_vs_test_mean_pct
xylose_gL,target_focused,raman_full,ridge,"alpha=0.1,max_features=96,y_transform=log1p",8,69,52,17,1501,1501,96,1.5001031495981103,1.0626895321569514,-0.42167289859947665,1.258117724067369,-19.233925482619103
xylose_gL,target_focused,raman_full,ridge,"alpha=1.0,max_features=96,y_transform=log1p",8,69,52,17,1501,1501,96,1.2442666835751224,0.844950303347869,0.02189746611275567,1.258117724067369,1.1009335793686852
xylose_gL,target_focused,raman_full,ridge,"alpha=10.0,max_features=96,y_transform=log1p",8,69,52,17,1501,1501,96,1.233269413327161,0.7472774114989251,0.039110694340794505,1.258117724067369,1.9750386044857633
xylose_gL,target_focused,raman_full,knn,"k=1,weighted=True,max_features=96,y_transform=log1p",8,69,52,17,1501,1501,96,1.3843457788046012,0.6926470588235294,-0.21072803907603643,1.258117724067369,-10.033087708926743
xylose_gL,target_focused,raman_full,knn,"k=3,weighted=True,max_features=96,y_transform=log1p",8,69,52,17,1501,1501,96,1.2602172353203314,0.7741579554024092,-0.0033403281986208455,1.258117724067369,-0.16687716998173668
xylose_gL,target_focused,raman_full,knn,"k=5,weighted=True,max_features=96,y_transform=log1p",8,69,52,17,1501,1501,96,1.310895962532148,0.7443176913575774,-0.08566013367355207,1.258117724067369,-4.195015892006674
xylose_gL,target_focused,raman_full,knn,"k=9,weighted=True,max_features=96,y_transform=log1p",8,69,52,17,1501,1501,96,1.269392801900982,0.7347402599807942,-0.01800403962934527,1.258117724067369,-0.8961862326493272
xylose_gL,target_focused,raman_full,pcr,"n_components=2,alpha=1.0,max_features=96,y_transform=log1p",8,69,52,17,1501,1501,96,1.2800119957465892,0.7592247916041016,-0.035107649668273844,1.258117724067369,-1.740240301872395
xylose_gL,target_focused,raman_full,pls,"n_components=2,alpha=1.0,max_features=96,y_transform=log1p",8,69,52,17,1501,1501,96,1.255239089082449,0.753027085572158,0.004570862807167009,1.258117724067369,0.22880489876684965
xylose_gL,target_focused,raman_full,pcr,"n_components=3,alpha=1.0,max_features=96,y_transform=log1p",8,69,52,17,1501,1501,96,1.2769949773581541,0.7512778437125401,-0.030233854104956492,1.258117724067369,-1.5004361618686024
xylose_gL,target_focused,raman_full,pls,"n_components=3,alpha=1.0,max_features=96,y_transform=log1p",8,69,52,17,1501,1501,96,1.2505263147312753,0.7504643721212618,0.012031475480578147,1.258117724067369,0.6033941968126435
xylose_gL,target_focused,raman_full,pcr,"n_components=5,alpha=1.0,max_features=96,y_transform=log1p",8,69,52,17,1501,1501,96,1.2663731824491495,0.7568415688236422,-0.01316656361294588,1.258117724067369,-0.6561753501962726
xylose_gL,target_focused,raman_full,pls,"n_components=5,alpha=1.0,max_features=96,y_transform=log1p",8,69,52,17,1501,1501,96,1.1861223429960415,0.7811829433928087,0.1111746913667584,1.258117724067369,5.722467754334924
xylose_gL,target_focused,raman_full,pcr,"n_components=8,alpha=1.0,max_features=96,y_transform=log1p",8,69,52,17,1501,1501,96,1.244464087005329,0.7326611143067111,0.021587088741077176,1.258117724067369,1.0852432010813187
xylose_gL,target_focused,raman_full,pls,"n_components=8,alpha=1.0,max_features=96,y_transform=log1p",8,69,52,17,1501,1501,96,1.2630700564128916,0.888659103533791,-0.00788810012050356,1.258117724067369,-0.39363028203053263
xylose_gL,target_focused,raman_full,pcr,"n_components=12,alpha=1.0,max_features=96,y_transform=log1p",8,69,52,17,1501,1501,96,1.2442202074082378,0.7445444452126919,0.021970533419318206,1.258117724067369,1.1046276825512018
xylose_gL,target_focused,raman_full,pls,"n_components=12,alpha=1.0,max_features=96,y_transform=log1p",8,69,52,17,1501,1501,96,1.5850391904204217,1.0916548559711547,-0.5872211728401369,1.258117724067369,-25.984966279319885
xylose_gL,target_focused,raman_full,ridge,"alpha=0.1,max_features=192,y_transform=none",8,69,52,17,1501,1501,192,2.383469072021701,1.8579745462407957,-2.589024975144798,1.258117724067369,-89.4472215458648
xylose_gL,target_focused,raman_full,ridge,"alpha=1.0,max_features=192,y_transform=none",8,69,52,17,1501,1501,192,1.8073916288015355,1.3162277619264753,-1.0637732151907557,1.258117724067369,-43.65838698769926
xylose_gL,target_focused,raman_full,ridge,"alpha=10.0,max_features=192,y_transform=none",8,69,52,17,1501,1501,192,1.3928666398022922,0.9868621061092926,-0.2256783428781044,1.258117724067369,-10.710358272300091
xylose_gL,target_focused,raman_full,knn,"k=1,weighted=True,max_features=192,y_transform=none",8,69,52,17,1501,1501,192,2.2676309223504605,1.4005882352941177,-2.2486444319402525,1.258117724067369,-80.23996315856961
xylose_gL,target_focused,raman_full,knn,"k=3,weighted=True,max_features=192,y_transform=none",8,69,52,17,1501,1501,192,1.6532561191054158,1.0476231886658944,-0.7267828088762616,1.258117724067369,-31.4071082124655
xylose_gL,target_focused,raman_full,knn,"k=5,weighted=True,max_features=192,y_transform=none",8,69,52,17,1501,1501,192,1.364240902920184,0.8637881522951195,-0.1758165580571338,1.258117724067369,-8.435075416450642
xylose_gL,target_focused,raman_full,knn,"k=9,weighted=True,max_features=192,y_transform=none",8,69,52,17,1501,1501,192,1.2951492918865408,0.7774749268872498,-0.059734574289646236,1.258117724067369,-2.9434103908378586
xylose_gL,target_focused,raman_full,pcr,"n_components=2,alpha=1.0,max_features=192,y_transform=none",8,69,52,17,1501,1501,192,1.265373642266598,0.8531206107944588,-0.011567823135940625,1.258117724067369,-0.5767280804034159
xylose_gL,target_focused,raman_full,pls,"n_components=2,alpha=1.0,max_features=192,y_transform=none",8,69,52,17,1501,1501,192,1.3458843099910827,0.9143883016040468,-0.14438695670570056,1.258117724067369,-6.9760233279261765
xylose_gL,target_focused,raman_full,pcr,"n_components=3,alpha=1.0,max_features=192,y_transform=none",8,69,52,17,1501,1501,192,1.3109603807441976,0.8443573187348218,-0.08576683627247594,1.258117724067369,-4.200136097438759
xylose_gL,target_focused,raman_full,pls,"n_components=3,alpha=1.0,max_features=192,y_transform=none",8,69,52,17,1501,1501,192,1.3741025435647871,0.9353659085031865,-0.19287716701101676,1.258117724067369,-9.21891626504161
xylose_gL,target_focused,raman_full,pcr,"n_components=5,alpha=1.0,max_features=192,y_transform=none",8,69,52,17,1501,1501,192,1.3027420852048428,0.8634035601490041,-0.07219635214898523,1.258117724067369,-3.546914591840229
xylose_gL,target_focused,raman_full,pls,"n_components=5,alpha=1.0,max_features=192,y_transform=none",8,69,52,17,1501,1501,192,1.6059907263805082,1.188558296480908,-0.629459254087003,1.258117724067369,-27.650274347022187
xylose_gL,target_focused,raman_full,pcr,"n_components=8,alpha=1.0,max_features=192,y_transform=none",8,69,52,17,1501,1501,192,1.341776593507435,0.9279914823347859,-0.13741214683767766,1.258117724067369,-6.649526339204981
xylose_gL,target_focused,raman_full,pls,"n_components=8,alpha=1.0,max_features=192,y_transform=none",8,69,52,17,1501,1501,192,1.8158994267895476,1.2660108641776224,-1.083248231496357,1.258117724067369,-44.33461925319086
xylose_gL,target_focused,raman_full,pcr,"n_components=12,alpha=1.0,max_features=192,y_transform=none",8,69,52,17,1501,1501,192,1.3443144870432555,0.9476723862639588,-0.1417189157849097,1.258117724067369,-6.851247806701337
xylose_gL,target_focused,raman_full,pls,"n_components=12,alpha=1.0,max_features=192,y_transform=none",8,69,52,17,1501,1501,192,2.252084839901852,1.7122482081814963,-2.2042539838474084,1.258117724067369,-79.00430117311171
xylose_gL,target_focused,raman_full,ridge,"alpha=0.1,max_features=192,y_transform=log1p",8,69,52,17,1501,1501,192,2.396184279954021,1.588593016202298,-2.6274202079786897,1.258117724067369,-90.45787481694451
xylose_gL,target_focused,raman_full,ridge,"alpha=1.0,max_features=192,y_transform=log1p",8,69,52,17,1501,1501,192,1.6380070746647832,1.0950426918389669,-0.6950752591720948,1.258117724067369,-30.195055941924878
xylose_gL,target_focused,raman_full,ridge,"alpha=10.0,max_features=192,y_transform=log1p",8,69,52,17,1501,1501,192,1.3102791458185095,0.7906993728457377,-0.08463870132695073,1.258117724067369,-4.145988944699681
xylose_gL,target_focused,raman_full,knn,"k=1,weighted=True,max_features=192,y_transform=log1p",8,69,52,17,1501,1501,192,2.2676309223504605,1.4005882352941177,-2.2486444319402525,1.258117724067369,-80.23996315856961
xylose_gL,target_focused,raman_full,knn,"k=3,weighted=True,max_features=192,y_transform=log1p",8,69,52,17,1501,1501,192,1.5545464292389954,0.924827702368434,-0.5267391201304292,1.258117724067369,-23.56128520416213
xylose_gL,target_focused,raman_full,knn,"k=5,weighted=True,max_features=192,y_transform=log1p",8,69,52,17,1501,1501,192,1.3444566906324267,0.7832808617762258,-0.14196047401607026,1.258117724067369,-6.862550690879095
xylose_gL,target_focused,raman_full,knn,"k=9,weighted=True,max_features=192,y_transform=log1p",8,69,52,17,1501,1501,192,1.3013646087335613,0.7077603824796761,-0.06993014084216531,1.258117724067369,-3.4374275029191494
xylose_gL,target_focused,raman_full,pcr,"n_components=2,alpha=1.0,max_features=192,y_transform=log1p",8,69,52,17,1501,1501,192,1.2831467576474147,0.7601547743635211,-0.04018383540297399,1.258117724067369,-1.9894031457667756
xylose_gL,target_focused,raman_full,pls,"n_components=2,alpha=1.0,max_features=192,y_transform=log1p",8,69,52,17,1501,1501,192,1.2968895308230763,0.7624483013403637,-0.06258433124392271,1.258117724067369,-3.081731225466076
xylose_gL,target_focused,raman_full,pcr,"n_components=3,alpha=1.0,max_features=192,y_transform=log1p",8,69,52,17,1501,1501,192,1.2993672446234024,0.7646424037578761,-0.06664835484548659,1.258117724067369,-3.278669377828783
xylose_gL,target_focused,raman_full,pls,"n_components=3,alpha=1.0,max_features=192,y_transform=log1p",8,69,52,17,1501,1501,192,1.3012768369635936,0.7601471253138326,-0.06978582080355356,1.258117724067369,-3.4304510675436184
xylose_gL,target_focused,raman_full,pcr,"n_components=5,alpha=1.0,max_features=192,y_transform=log1p",8,69,52,17,1501,1501,192,1.2630674696161979,0.7216255234999516,-0.007883971768442688,1.258117724067369,-0.3934246735533406
xylose_gL,target_focused,raman_full,pls,"n_components=5,alpha=1.0,max_features=192,y_transform=log1p",8,69,52,17,1501,1501,192,1.4042215821808555,0.8931813881721349,-0.24574377596918184,1.258117724067369,-11.612892443892067
xylose_gL,target_focused,raman_full,pcr,"n_components=8,alpha=1.0,max_features=192,y_transform=log1p",8,69,52,17,1501,1501,192,1.2866355904133686,0.75718479222673,-0.0458479747970697,1.258117724067369,-2.2667088938071784
xylose_gL,target_focused,raman_full,pls,"n_components=8,alpha=1.0,max_features=192,y_transform=log1p",8,69,52,17,1501,1501,192,1.6628743325329143,1.0939044636537416,-0.7469331988373527,1.258117724067369,-32.17160053647503
xylose_gL,target_focused,raman_full,pcr,"n_components=12,alpha=1.0,max_features=192,y_transform=log1p",8,69,52,17,1501,1501,192,1.283024544151321,0.7436617948685359,-0.039985699923378304,1.258117724067369,-1.97968915050578
xylose_gL,target_focused,raman_full,pls,"n_components=12,alpha=1.0,max_features=192,y_transform=log1p",8,69,52,17,1501,1501,192,2.1745786214094913,1.4551465568801165,-1.9874983008284635,1.258117724067369,-72.84381102106212
xylose_gL,target_focused,raman_full,ridge,"alpha=0.1,max_features=384,y_transform=none",8,69,52,17,1501,1501,384,1.8480226558302855,1.444515169619154,-1.1576054032044927,1.258117724067369,-46.887896138670754
xylose_gL,target_focused,raman_full,ridge,"alpha=1.0,max_features=384,y_transform=none",8,69,52,17,1501,1501,384,1.74488692042886,1.3330126138839362,-0.9234992139174112,1.258117724067369,-38.69027413331517
xylose_gL,target_focused,raman_full,ridge,"alpha=10.0,max_features=384,y_transform=none",8,69,52,17,1501,1501,384,1.4386260076109558,0.9499774214357186,-0.3075347903883652,1.258117724067369,-14.34748752763942
xylose_gL,target_focused,raman_full,knn,"k=1,weighted=True,max_features=384,y_transform=none",8,69,52,17,1501,1501,384,2.2994203233705255,1.5008823529411766,-2.340366886539325,1.258117724067369,-82.76670611846474
xylose_gL,target_focused,raman_full,knn,"k=3,weighted=True,max_features=384,y_transform=none",8,69,52,17,1501,1501,384,1.5289604305665865,0.9312969323884298,-0.47689605626293097,1.258117724067369,-21.527612346451168
xylose_gL,target_focused,raman_full,knn,"k=5,weighted=True,max_features=384,y_transform=none",8,69,52,17,1501,1501,384,1.3334148946328215,0.8308218747834236,-0.12328004246852475,1.258117724067369,-5.984906589029215
xylose_gL,target_focused,raman_full,knn,"k=9,weighted=True,max_features=384,y_transform=none",8,69,52,17,1501,1501,384,1.2198039875609934,0.7991732024480303,0.059979042423436435,1.258117724067369,3.045322053210666
xylose_gL,target_focused,raman_full,pcr,"n_components=2,alpha=1.0,max_features=384,y_transform=none",8,69,52,17,1501,1501,384,1.2655130778909998,0.8461919919343656,-0.011790771295492775,1.258117724067369,-0.5878109561736573
xylose_gL,target_focused,raman_full,pls,"n_components=2,alpha=1.0,max_features=384,y_transform=none",8,69,52,17,1501,1501,384,1.325432919080661,0.8601132304603248,-0.10987212549398162,1.258117724067369,-5.350468698244602
xylose_gL,target_focused,raman_full,pcr,"n_components=3,alpha=1.0,max_features=384,y_transform=none",8,69,52,17,1501,1501,384,1.2595295975299559,0.8163876951810266,-0.002245681219617879,1.258117724067369,-0.11222109311220166
xylose_gL,target_focused,raman_full,pls,"n_components=3,alpha=1.0,max_features=384,y_transform=none",8,69,52,17,1501,1501,384,1.3409033865987758,0.8918611137778631,-0.13593220901304592,1.258117724067369,-6.580120520341209
xylose_gL,target_focused,raman_full,pcr,"n_components=5,alpha=1.0,max_features=384,y_transform=none",8,69,52,17,1501,1501,384,1.3019177730611957,0.902755204453526,-0.07083991350651209,1.258117724067369,-3.4813951155719693
xylose_gL,target_focused,raman_full,pls,"n_components=5,alpha=1.0,max_features=384,y_transform=none",8,69,52,17,1501,1501,384,1.5337319801639135,1.0497738275879476,-0.4861285763988694,1.258117724067369,-21.906873325455667
xylose_gL,target_focused,raman_full,pcr,"n_components=8,alpha=1.0,max_features=384,y_transform=none",8,69,52,17,1501,1501,384,1.3679363894102037,0.9014127273066681,-0.1821953426292564,1.258117724067369,-8.728806791450468
xylose_gL,target_focused,raman_full,pls,"n_components=8,alpha=1.0,max_features=384,y_transform=none",8,69,52,17,1501,1501,384,1.7914628779755355,1.3674466293024832,-1.0275569679051237,1.258117724067369,-42.392309058639974
xylose_gL,target_focused,raman_full,pcr,"n_components=12,alpha=1.0,max_features=384,y_transform=none",8,69,52,17,1501,1501,384,1.3727715995746974,0.9137606276023148,-0.19056746485616993,1.258117724067369,-9.113127755379184
xylose_gL,target_focused,raman_full,pls,"n_components=12,alpha=1.0,max_features=384,y_transform=none",8,69,52,17,1501,1501,384,1.843761586871196,1.4300372687705463,-1.1476670983784723,1.258117724067369,-46.54921010972636
xylose_gL,target_focused,raman_full,ridge,"alpha=0.1,max_features=384,y_transform=log1p",8,69,52,17,1501,1501,384,1.6389938846664172,0.9383249305593541,-0.6971182553296071,1.258117724067369,-30.273491368336614
xylose_gL,target_focused,raman_full,ridge,"alpha=1.0,max_features=384,y_transform=log1p",8,69,52,17,1501,1501,384,1.5652032562131357,0.8871546456715,-0.5477432697329012,1.258117724067369,-24.40833049811823
xylose_gL,target_focused,raman_full,ridge,"alpha=10.0,max_features=384,y_transform=log1p",8,69,52,17,1501,1501,384,1.3659261884735845,0.748461367056668,-0.1787233916077955,1.258117724067369,-8.569028346384101
xylose_gL,target_focused,raman_full,knn,"k=1,weighted=True,max_features=384,y_transform=log1p",8,69,52,17,1501,1501,384,2.2994203233705255,1.5008823529411766,-2.340366886539325,1.258117724067369,-82.76670611846474
xylose_gL,target_focused,raman_full,knn,"k=3,weighted=True,max_features=384,y_transform=log1p",8,69,52,17,1501,1501,384,1.4379185912864103,0.8148077440422576,-0.30624919700636144,1.258117724067369,-14.291259377362792
xylose_gL,target_focused,raman_full,knn,"k=5,weighted=True,max_features=384,y_transform=log1p",8,69,52,17,1501,1501,384,1.3214143115952768,0.7576085980207207,-0.10315223952887331,1.258117724067369,-5.0310544329091975
xylose_gL,target_focused,raman_full,knn,"k=9,weighted=True,max_features=384,y_transform=log1p",8,69,52,17,1501,1501,384,1.2630236687571637,0.7280266972770619,-0.00781406985207167,1.258117724067369,-0.38994321405266597
xylose_gL,target_focused,raman_full,pcr,"n_components=2,alpha=1.0,max_features=384,y_transform=log1p",8,69,52,17,1501,1501,384,1.2850669101921743,0.7614143912090793,-0.043299310784863376,1.258117724067369,-2.142024200857866
xylose_gL,target_focused,raman_full,pls,"n_components=2,alpha=1.0,max_features=384,y_transform=log1p",8,69,52,17,1501,1501,384,1.2909311537614896,0.7501430625725585,-0.05284297105786662,1.258117724067369,-2.6081366684858347
xylose_gL,target_focused,raman_full,pcr,"n_components=3,alpha=1.0,max_features=384,y_transform=log1p",8,69,52,17,1501,1501,384,1.2715915835685536,0.7417222726576087,-0.021533770086581416,1.258117724067369,-1.0709537941826994
xylose_gL,target_focused,raman_full,pls,"n_components=3,alpha=1.0,max_features=384,y_transform=log1p",8,69,52,17,1501,1501,384,1.3046614315257363,0.7571300591535772,-0.075358040289766,1.258117724067369,-3.6994715651804078
xylose_gL,target_focused,raman_full,pcr,"n_components=5,alpha=1.0,max_features=384,y_transform=log1p",8,69,52,17,1501,1501,384,1.275989266258038,0.7523982618017881,-0.02861174965133606,1.258117724067369,-1.4204984039881488
xylose_gL,target_focused,raman_full,pls,"n_components=5,alpha=1.0,max_features=384,y_transform=log1p",8,69,52,17,1501,1501,384,1.4222166570233377,0.7781750452076228,-0.2778767258074064,1.258117724067369,-13.043209694674125
xylose_gL,target_focused,raman_full,pcr,"n_components=8,alpha=1.0,max_features=384,y_transform=log1p",8,69,52,17,1501,1501,384,1.326639118899664,0.7969358187284837,-0.11189310548754627,1.258117724067369,-5.44634206493587
xylose_gL,target_focused,raman_full,pls,"n_components=8,alpha=1.0,max_features=384,y_transform=log1p",8,69,52,17,1501,1501,384,1.634725805812038,0.9289564314630789,-0.6882908846503155,1.258117724067369,-29.93424816615193
xylose_gL,target_focused,raman_full,pcr,"n_components=12,alpha=1.0,max_features=384,y_transform=log1p",8,69,52,17,1501,1501,384,1.3281770789399563,0.7833246758441491,-0.11447261390336316,1.258117724067369,-5.568585000622381
xylose_gL,target_focused,raman_full,pls,"n_components=12,alpha=1.0,max_features=384,y_transform=log1p",8,69,52,17,1501,1501,384,1.6506526160689263,0.9306725048180781,-0.7213485093828875,1.258117724067369,-31.200171851369443
xylose_gL,target_focused,raman_full,ridge,"alpha=0.1,max_features=12,y_transform=none",9,69,52,17,1501,1501,12,0.7491931916552881,0.615480462381655,-0.39692903963312554,0.6338794161249056,-18.19175265783673
xylose_gL,target_focused,raman_full,ridge,"alpha=1.0,max_features=12,y_transform=none",9,69,52,17,1501,1501,12,0.7657980638734758,0.6310998176658348,-0.4595374050775718,0.6338794161249056,-20.811315905322868
xylose_gL,target_focused,raman_full,ridge,"alpha=10.0,max_features=12,y_transform=none",9,69,52,17,1501,1501,12,0.7769152540229746,0.6382399390573341,-0.502221587194795,0.6338794161249056,-22.56514949996165
xylose_gL,target_focused,raman_full,knn,"k=1,weighted=True,max_features=12,y_transform=none",9,69,52,17,1501,1501,12,0.7589912035450895,0.44294117647058817,-0.4337062773259981,0.6338794161249056,-19.737474389849993
xylose_gL,target_focused,raman_full,knn,"k=3,weighted=True,max_features=12,y_transform=none",9,69,52,17,1501,1501,12,1.2136828782277915,0.8210334527181586,-2.666039602217449,0.6338794161249056,-91.46904716474276
xylose_gL,target_focused,raman_full,knn,"k=5,weighted=True,max_features=12,y_transform=none",9,69,52,17,1501,1501,12,1.0366392594703049,0.7095464659858912,-1.6744963299995947,0.6338794161249056,-63.538873971896834
xylose_gL,target_focused,raman_full,knn,"k=9,weighted=True,max_features=12,y_transform=none",9,69,52,17,1501,1501,12,0.8673921110044134,0.6280353025213856,-0.8724819387109504,0.6338794161249056,-36.83866188730984
xylose_gL,target_focused,raman_full,pcr,"n_components=2,alpha=1.0,max_features=12,y_transform=none",9,69,52,17,1501,1501,12,0.792306974970301,0.6510889390000187,-0.5623331936015439,0.6338794161249056,-24.99332756597626
xylose_gL,target_focused,raman_full,pls,"n_components=2,alpha=1.0,max_features=12,y_transform=none",9,69,52,17,1501,1501,12,0.7891704865225156,0.6511152642103876,-0.5499881280376706,0.6338794161249056,-24.498519189493607
xylose_gL,target_focused,raman_full,pcr,"n_components=3,alpha=1.0,max_features=12,y_transform=none",9,69,52,17,1501,1501,12,0.7830270920039558,0.6390831690898524,-0.525949912192681,0.6338794161249056,-23.52934518537209
xylose_gL,target_focused,raman_full,pls,"n_components=3,alpha=1.0,max_features=12,y_transform=none",9,69,52,17,1501,1501,12,0.7535244014149624,0.6211444976413087,-0.4131274832870826,0.6338794161249056,-18.875038729208516
xylose_gL,target_focused,raman_full,pcr,"n_components=5,alpha=1.0,max_features=12,y_transform=none",9,69,52,17,1501,1501,12,0.7636086898536008,0.6265213187170676,-0.4512038623692034,0.6338794161249056,-20.46592308072866
xylose_gL,target_focused,raman_full,pls,"n_components=5,alpha=1.0,max_features=12,y_transform=none",9,69,52,17,1501,1501,12,0.772194653702169,0.6257397375039201,-0.48402180608515977,0.6338794161249056,-21.82043367535513
xylose_gL,target_focused,raman_full,pcr,"n_components=8,alpha=1.0,max_features=12,y_transform=none",9,69,52,17,1501,1501,12,0.7723375937859228,0.6375095759911887,-0.48457126815009,0.6338794161249056,-21.842983718804664
xylose_gL,target_focused,raman_full,pls,"n_components=8,alpha=1.0,max_features=12,y_transform=none",9,69,52,17,1501,1501,12,0.7492855240767482,0.6215314798077887,-0.39727338282869784,0.6338794161249056,-18.206318901685535
xylose_gL,target_focused,raman_full,pcr,"n_components=12,alpha=1.0,max_features=12,y_transform=none",9,69,52,17,1501,1501,12,0.765798063873476,0.6310998176658351,-0.4595374050775727,0.6338794161249056,-20.811315905322903
xylose_gL,target_focused,raman_full,pls,"n_components=12,alpha=1.0,max_features=12,y_transform=none",9,69,52,17,1501,1501,12,0.7583053261445787,0.6194289808336805,-0.431116254096104,0.6338794161249056,-19.629271254827277
xylose_gL,target_focused,raman_full,ridge,"alpha=0.1,max_features=12,y_transform=log1p",9,69,52,17,1501,1501,12,0.6733335009391628,0.49690656030611713,-0.1283586101728278,0.6338794161249056,-6.224225587802137
xylose_gL,target_focused,raman_full,ridge,"alpha=1.0,max_features=12,y_transform=log1p",9,69,52,17,1501,1501,12,0.6872250294516322,0.49067278014478466,-0.1753971645057295,0.6338794161249056,-8.41573522813602
xylose_gL,target_focused,raman_full,ridge,"alpha=10.0,max_features=12,y_transform=log1p",9,69,52,17,1501,1501,12,0.6851857378971978,0.4902971143016507,-0.16843169911173095,0.6338794161249056,-8.094019219924052
xylose_gL,target_focused,raman_full,knn,"k=1,weighted=True,max_features=12,y_transform=log1p",9,69,52,17,1501,1501,12,0.7589912035450895,0.44294117647058817,-0.4337062773259981,0.6338794161249056,-19.737474389849993
xylose_gL,target_focused,raman_full,knn,"k=3,weighted=True,max_features=12,y_transform=log1p",9,69,52,17,1501,1501,12,0.9567191444180656,0.6554972344551038,-1.278010022765494,0.6338794161249056,-50.9307795900324
xylose_gL,target_focused,raman_full,knn,"k=5,weighted=True,max_features=12,y_transform=log1p",9,69,52,17,1501,1501,12,0.8348160882818436,0.5967312552639548,-0.7344761069475183,0.6338794161249056,-31.699510513422876
xylose_gL,target_focused,raman_full,knn,"k=9,weighted=True,max_features=12,y_transform=log1p",9,69,52,17,1501,1501,12,0.7421621178547425,0.5252868056069127,-0.37083210590173543,0.6338794161249056,-17.082539513871804
xylose_gL,target_focused,raman_full,pcr,"n_components=2,alpha=1.0,max_features=12,y_transform=log1p",9,69,52,17,1501,1501,12,0.6862853037469405,0.4912413329964239,-0.17218483757198122,0.6338794161249056,-8.267485311702936
xylose_gL,target_focused,raman_full,pls,"n_components=2,alpha=1.0,max_features=12,y_transform=log1p",9,69,52,17,1501,1501,12,0.6812595825682712,0.485443870264981,-0.155079695637369,0.6338794161249056,-7.47463401367641
xylose_gL,target_focused,raman_full,pcr,"n_components=3,alpha=1.0,max_features=12,y_transform=log1p",9,69,52,17,1501,1501,12,0.678203878972058,0.4863865840627591,-0.1447410067579753,0.6338794161249056,-6.9925701512948795
xylose_gL,target_focused,raman_full,pls,"n_components=3,alpha=1.0,max_features=12,y_transform=log1p",9,69,52,17,1501,1501,12,0.6840214923053355,0.4885901920817445,-0.1644643493679756,0.6338794161249056,-7.9103493353615075
xylose_gL,target_focused,raman_full,pcr,"n_components=5,alpha=1.0,max_features=12,y_transform=log1p",9,69,52,17,1501,1501,12,0.6859982486166915,0.49032696704640366,-0.17120445434458964,0.6338794161249056,-8.222199864195598
xylose_gL,target_focused,raman_full,pls,"n_components=5,alpha=1.0,max_features=12,y_transform=log1p",9,69,52,17,1501,1501,12,0.6966139090035685,0.5013965878900702,-0.20773314363005513,0.6338794161249056,-9.89691276965224
xylose_gL,target_focused,raman_full,pcr,"n_components=8,alpha=1.0,max_features=12,y_transform=log1p",9,69,52,17,1501,1501,12,0.6902218472169592,0.49249977897060887,-0.18567074657875193,0.6338794161249056,-8.888509337705226
xylose_gL,target_focused,raman_full,pls,"n_components=8,alpha=1.0,max_features=12,y_transform=log1p",9,69,52,17,1501,1501,12,0.6667312384979259,0.4999955315731607,-0.10633922110981264,0.6338794161249056,-5.182661171402808
xylose_gL,target_focused,raman_full,pcr,"n_components=12,alpha=1.0,max_features=12,y_transform=log1p",9,69,52,17,1501,1501,12,0.6872250294516323,0.49067278014478477,-0.17539716450572973,0.6338794161249056,-8.415735228136038
xylose_gL,target_focused,raman_full,pls,"n_components=12,alpha=1.0,max_features=12,y_transform=log1p",9,69,52,17,1501,1501,12,0.6565879475774753,0.5023724342546254,-0.0729327814605305,0.6338794161249056,-3.5824686643705395
xylose_gL,target_focused,raman_full,ridge,"alpha=0.1,max_features=24,y_transform=none",9,69,52,17,1501,1501,24,1.1601371865511256,0.9728578780325293,-2.349696018017586,0.6338794161249056,-83.02174783390052
xylose_gL,target_focused,raman_full,ridge,"alpha=1.0,max_features=24,y_transform=none",9,69,52,17,1501,1501,24,1.1427595918088334,0.9548294010747862,-2.2500979672940176,0.6338794161249056,-80.28028087658444
xylose_gL,target_focused,raman_full,ridge,"alpha=10.0,max_features=24,y_transform=none",9,69,52,17,1501,1501,24,1.053292909268845,0.8937444360698016,-1.761118352607165,0.6338794161249056,-66.1661323076145
xylose_gL,target_focused,raman_full,knn,"k=1,weighted=True,max_features=24,y_transform=none",9,69,52,17,1501,1501,24,0.8331239933138969,0.5597058823529412,-0.7274519876232652,0.6338794161249056,-31.432567791368413
xylose_gL,target_focused,raman_full,knn,"k=3,weighted=True,max_features=24,y_transform=none",9,69,52,17,1501,1501,24,0.9162309418185833,0.6328893977207181,-1.089279821647633,0.6338794161249056,-44.54341291278663
xylose_gL,target_focused,raman_full,knn,"k=5,weighted=True,max_features=24,y_transform=none",9,69,52,17,1501,1501,24,1.0068559136284216,0.7309393727176681,-1.5230238268812752,0.6338794161249056,-58.84029170463254
xylose_gL,target_focused,raman_full,knn,"k=9,weighted=True,max_features=24,y_transform=none",9,69,52,17,1501,1501,24,0.9099203142980808,0.6530241510659089,-1.0605987090167068,0.6338794161249056,-43.54785644574102
xylose_gL,target_focused,raman_full,pcr,"n_components=2,alpha=1.0,max_features=24,y_transform=none",9,69,52,17,1501,1501,24,1.0223329142720838,0.8736144097647309,-1.6011858810980177,0.6338794161249056,-61.281923385667035
xylose_gL,target_focused,raman_full,pls,"n_components=2,alpha=1.0,max_features=24,y_transform=none",9,69,52,17,1501,1501,24,1.0897380313536145,0.9359290307060713,-1.9554996839228393,0.6338794161249056,-71.91566781194898
