target,cohort,feature_set,model,config,n_repeats,mean_rmse,std_rmse,mean_mae,mean_r2,mean_improvement_vs_test_mean_pct
rhamnose_gL,target_focused,eem_interpretable,knn,"k=3,weighted=True,metric=euclidean,max_features=24,y_transform=none,x_transform=none",10,0.62357932,0.085684355,0.45270598,-0.080806471,-2.9906277
rhamnose_gL,target_focused,eem_interpretable,knn,"k=3,weighted=True,metric=euclidean,max_features=48,y_transform=none,x_transform=none",10,0.62357932,0.085684355,0.45270598,-0.080806471,-2.9906277
rhamnose_gL,target_focused,eem_interpretable,knn,"k=3,weighted=True,metric=euclidean,max_features=96,y_transform=none,x_transform=none",10,0.62357932,0.085684355,0.45270598,-0.080806471,-2.9906277
rhamnose_gL,target_focused,raman_full,pcr,"n_components=8,alpha=1.0,max_features=96,y_transform=none,x_transform=none",10,0.62358444,0.110037,0.48042266,-0.060368744,-2.6623352
rhamnose_gL,target_focused,fusion_full,pls,"n_components=8,alpha=1.0,max_features=192,y_transform=log1p,x_transform=none",10,0.62377617,0.14466591,0.44488933,-0.24158067,-5.7718283
rhamnose_gL,target_focused,raman_full,knn,"k=3,weighted=True,metric=euclidean,max_features=48,y_transform=none,x_transform=none",10,0.62379466,0.11841735,0.45999002,-0.090432117,-3.2733215
rhamnose_gL,target_focused,fusion_full,knn,"k=9,weighted=True,metric=manhattan,max_features=12,y_transform=none,x_transform=sample_center",10,0.62395758,0.099739742,0.44576593,-0.060280613,-2.7757176
rhamnose_gL,target_focused,raman_full,pcr,"n_components=5,alpha=1.0,max_features=96,y_transform=none,x_transform=none",10,0.62404514,0.11098954,0.47374796,-0.061312982,-2.7187373
rhamnose_gL,target_focused,raman_full,pcr,"n_components=12,alpha=1.0,max_features=192,y_transform=none,x_transform=none",10,0.62411147,0.099291609,0.47633569,-0.068644114,-3.0337847
rhamnose_gL,target_focused,eem_interpretable,pcr,"n_components=5,alpha=1.0,max_features=12,y_transform=none,x_transform=none",10,0.62417717,0.092201478,0.47184588,-0.046689794,-2.1223819
rhamnose_gL,target_focused,eem_interpretable,pcr,"n_components=5,alpha=1.0,max_features=24,y_transform=none,x_transform=none",10,0.62417717,0.092201478,0.47184588,-0.046689794,-2.1223819
rhamnose_gL,target_focused,eem_interpretable,pcr,"n_components=5,alpha=1.0,max_features=48,y_transform=none,x_transform=none",10,0.62417717,0.092201478,0.47184588,-0.046689794,-2.1223819
rhamnose_gL,target_focused,eem_interpretable,pcr,"n_components=5,alpha=1.0,max_features=96,y_transform=none,x_transform=none",10,0.62417717,0.092201478,0.47184588,-0.046689794,-2.1223819
rhamnose_gL,target_focused,fusion_full,knn,"k=1,weighted=True,metric=euclidean,max_features=192,y_transform=log1p,x_transform=sample_zscore",10,0.62434169,0.13135451,0.40278571,-0.099612199,-3.287383
rhamnose_gL,target_focused,fusion_full,knn,"k=1,weighted=True,metric=euclidean,max_features=192,y_transform=none,x_transform=sample_zscore",10,0.62434169,0.13135451,0.40278571,-0.099612199,-3.287383
rhamnose_gL,target_focused,fusion_full,knn,"k=1,weighted=True,metric=cosine,max_features=192,y_transform=none,x_transform=sample_center",10,0.62434169,0.13135451,0.40278571,-0.099612199,-3.287383
rhamnose_gL,target_focused,fusion_full,knn,"k=1,weighted=True,metric=cosine,max_features=192,y_transform=none,x_transform=sample_zscore",10,0.62434169,0.13135451,0.40278571,-0.099612199,-3.287383
rhamnose_gL,target_focused,fusion_full,knn,"k=1,weighted=True,metric=correlation,max_features=192,y_transform=none,x_transform=none",10,0.62434169,0.13135451,0.40278571,-0.099612199,-3.287383
rhamnose_gL,target_focused,fusion_full,knn,"k=1,weighted=True,metric=correlation,max_features=192,y_transform=none,x_transform=sample_center",10,0.62434169,0.13135451,0.40278571,-0.099612199,-3.287383
rhamnose_gL,target_focused,fusion_full,knn,"k=1,weighted=True,metric=correlation,max_features=192,y_transform=none,x_transform=sample_zscore",10,0.62434169,0.13135451,0.40278571,-0.099612199,-3.287383
rhamnose_gL,target_focused,fusion_full,knn,"k=1,weighted=True,metric=correlation,max_features=192,y_transform=none,x_transform=l2",10,0.62434169,0.13135451,0.40278571,-0.099612199,-3.287383
rhamnose_gL,target_focused,fusion_full,knn,"k=1,weighted=True,metric=cosine,max_features=192,y_transform=log1p,x_transform=sample_center",10,0.62434169,0.13135451,0.40278571,-0.099612199,-3.287383
rhamnose_gL,target_focused,fusion_full,knn,"k=1,weighted=True,metric=cosine,max_features=192,y_transform=log1p,x_transform=sample_zscore",10,0.62434169,0.13135451,0.40278571,-0.099612199,-3.287383
rhamnose_gL,target_focused,fusion_full,knn,"k=1,weighted=True,metric=correlation,max_features=192,y_transform=log1p,x_transform=none",10,0.62434169,0.13135451,0.40278571,-0.099612199,-3.287383
rhamnose_gL,target_focused,fusion_full,knn,"k=1,weighted=True,metric=correlation,max_features=192,y_transform=log1p,x_transform=sample_center",10,0.62434169,0.13135451,0.40278571,-0.099612199,-3.287383
rhamnose_gL,target_focused,fusion_full,knn,"k=1,weighted=True,metric=correlation,max_features=192,y_transform=log1p,x_transform=sample_zscore",10,0.62434169,0.13135451,0.40278571,-0.099612199,-3.287383
rhamnose_gL,target_focused,fusion_full,knn,"k=1,weighted=True,metric=correlation,max_features=192,y_transform=log1p,x_transform=l2",10,0.62434169,0.13135451,0.40278571,-0.099612199,-3.287383
rhamnose_gL,target_focused,eem_full,knn,"k=9,weighted=True,metric=euclidean,max_features=192,y_transform=log1p,x_transform=none",10,0.6243935,0.11830433,0.44118998,-0.033765734,-1.3463755
rhamnose_gL,target_focused,eem_full,knn,"k=9,weighted=True,metric=euclidean,max_features=384,y_transform=log1p,x_transform=none",10,0.6243935,0.11830433,0.44118998,-0.033765734,-1.3463755
rhamnose_gL,target_focused,raman_interpretable,pcr,"n_components=8,alpha=1.0,max_features=24,y_transform=none,x_transform=none",10,0.62446412,0.11704325,0.45228007,-0.053304702,-2.4392637
rhamnose_gL,target_focused,raman_interpretable,pcr,"n_components=8,alpha=1.0,max_features=48,y_transform=none,x_transform=none",10,0.62446412,0.11704325,0.45228007,-0.053304702,-2.4392637
rhamnose_gL,target_focused,raman_interpretable,pcr,"n_components=8,alpha=1.0,max_features=96,y_transform=none,x_transform=none",10,0.62446412,0.11704325,0.45228007,-0.053304702,-2.4392637
rhamnose_gL,target_focused,raman_full,knn,"k=9,weighted=True,metric=euclidean,max_features=12,y_transform=log1p,x_transform=none",10,0.62455399,0.12938143,0.43491334,-0.061751794,-2.5163097
rhamnose_gL,target_focused,raman_full,pcr,"n_components=8,alpha=1.0,max_features=384,y_transform=none,x_transform=none",10,0.62469143,0.095898171,0.47003905,-0.068755643,-3.1231651
rhamnose_gL,target_focused,raman_full,knn,"k=9,weighted=True,metric=euclidean,max_features=24,y_transform=none,x_transform=none",10,0.62503085,0.11837602,0.46020483,-0.079545963,-3.156357
rhamnose_gL,target_focused,raman_full,knn,"k=5,weighted=True,metric=euclidean,max_features=48,y_transform=none,x_transform=none",10,0.62506731,0.12736174,0.46321656,-0.072549257,-2.8287148
rhamnose_gL,target_focused,fusion_full,krr,"kernel=rbf,alpha=1.0,gamma_scale=2.0,max_features=192,y_transform=log1p,x_transform=none",10,0.6251344,0.12532621,0.41599636,-0.056264403,-2.4554182
rhamnose_gL,target_focused,fusion_full,knn,"k=1,weighted=True,metric=manhattan,max_features=24,y_transform=none,x_transform=l2",10,0.62516896,0.16296751,0.40054762,-0.1426863,-3.9482309
rhamnose_gL,target_focused,fusion_full,knn,"k=1,weighted=True,metric=manhattan,max_features=24,y_transform=log1p,x_transform=l2",10,0.62516896,0.16296751,0.40054762,-0.1426863,-3.9482309
rhamnose_gL,target_focused,fusion_full,knn,"k=9,weighted=True,metric=cosine,max_features=12,y_transform=none,x_transform=sample_center",10,0.62548628,0.087648537,0.46492257,-0.073722984,-3.3839918
rhamnose_gL,target_focused,fusion_full,knn,"k=9,weighted=True,metric=cosine,max_features=12,y_transform=none,x_transform=sample_zscore",10,0.62548628,0.087648537,0.46492257,-0.073722984,-3.3839918
rhamnose_gL,target_focused,fusion_full,knn,"k=9,weighted=True,metric=correlation,max_features=12,y_transform=none,x_transform=none",10,0.62548628,0.087648537,0.46492257,-0.073722984,-3.3839918
rhamnose_gL,target_focused,fusion_full,knn,"k=9,weighted=True,metric=correlation,max_features=12,y_transform=none,x_transform=sample_center",10,0.62548628,0.087648537,0.46492257,-0.073722984,-3.3839918
rhamnose_gL,target_focused,fusion_full,knn,"k=9,weighted=True,metric=correlation,max_features=12,y_transform=none,x_transform=sample_zscore",10,0.62548628,0.087648537,0.46492257,-0.073722984,-3.3839918
rhamnose_gL,target_focused,fusion_full,knn,"k=9,weighted=True,metric=correlation,max_features=12,y_transform=none,x_transform=l2",10,0.62548628,0.087648537,0.46492257,-0.073722984,-3.3839918
rhamnose_gL,target_focused,fusion_full,krr,"kernel=rbf,alpha=1.0,gamma_scale=2.0,max_features=48,y_transform=log1p,x_transform=none",10,0.62586215,0.12636648,0.41277365,-0.055900749,-2.4844209
rhamnose_gL,target_focused,fusion_full,krr,"kernel=rbf,alpha=1.0,gamma_scale=2.0,max_features=96,y_transform=log1p,x_transform=none",10,0.62586606,0.12695478,0.41271102,-0.055583443,-2.4704259
rhamnose_gL,target_focused,eem_interpretable,pcr,"n_components=5,alpha=1.0,max_features=12,y_transform=log1p,x_transform=none",10,0.62608759,0.11609199,0.45149256,-0.038684837,-1.6946191
rhamnose_gL,target_focused,eem_interpretable,pcr,"n_components=5,alpha=1.0,max_features=24,y_transform=log1p,x_transform=none",10,0.62608759,0.11609199,0.45149256,-0.038684837,-1.6946191
rhamnose_gL,target_focused,eem_interpretable,pcr,"n_components=5,alpha=1.0,max_features=48,y_transform=log1p,x_transform=none",10,0.62608759,0.11609199,0.45149256,-0.038684837,-1.6946191
rhamnose_gL,target_focused,eem_interpretable,pcr,"n_components=5,alpha=1.0,max_features=96,y_transform=log1p,x_transform=none",10,0.62608759,0.11609199,0.45149256,-0.038684837,-1.6946191
rhamnose_gL,target_focused,fusion_full,knn,"k=9,weighted=True,metric=euclidean,max_features=12,y_transform=none,x_transform=sample_zscore",10,0.62656804,0.098358849,0.47039485,-0.0694787,-3.2248204
rhamnose_gL,target_focused,raman_full,knn,"k=3,weighted=True,metric=euclidean,max_features=12,y_transform=none,x_transform=none",10,0.62667933,0.14106686,0.45184738,-0.088009109,-3.0869728
rhamnose_gL,target_focused,fusion_full,krr,"kernel=laplacian,alpha=1.0,gamma_scale=2.0,max_features=96,y_transform=log1p,x_transform=none",10,0.62684071,0.13071877,0.41660392,-0.055190586,-2.4650641
rhamnose_gL,target_focused,fusion_full,krr,"kernel=laplacian,alpha=1.0,gamma_scale=2.0,max_features=48,y_transform=log1p,x_transform=none",10,0.62690445,0.13036235,0.4163759,-0.056009382,-2.4967473
rhamnose_gL,all_known,raman_full,pls,"n_components=8,alpha=1.0,max_features=384,y_transform=log1p,x_transform=none",10,0.62695162,0.20535222,0.3541244,-1.1474125,-37.684773
rhamnose_gL,target_focused,raman_full,pcr,"n_components=5,alpha=1.0,max_features=192,y_transform=log1p,x_transform=none",10,0.62704312,0.11924607,0.44829924,-0.0632399,-2.8777737
rhamnose_gL,target_focused,raman_full,pcr,"n_components=12,alpha=1.0,max_features=192,y_transform=log1p,x_transform=none",10,0.62710471,0.11019763,0.44846695,-0.07219314,-3.2309873
rhamnose_gL,target_focused,raman_full,pls,"n_components=2,alpha=1.0,max_features=192,y_transform=none,x_transform=none",10,0.62722321,0.10563338,0.47307337,-0.075774577,-3.4009468
rhamnose_gL,all_known,fusion_interpretable,pls,"n_components=5,alpha=1.0,max_features=24,y_transform=none,x_transform=none",10,0.62724049,0.26156025,0.35416618,-1.062251,-34.153566
rhamnose_gL,target_focused,fusion_full,knn,"k=1,weighted=True,metric=euclidean,max_features=48,y_transform=none,x_transform=l2",10,0.62752379,0.14304251,0.37707143,-0.22537241,-6.0678353
rhamnose_gL,target_focused,fusion_full,knn,"k=1,weighted=True,metric=cosine,max_features=48,y_transform=none,x_transform=none",10,0.62752379,0.14304251,0.37707143,-0.22537241,-6.0678353
rhamnose_gL,target_focused,fusion_full,knn,"k=1,weighted=True,metric=cosine,max_features=48,y_transform=none,x_transform=l2",10,0.62752379,0.14304251,0.37707143,-0.22537241,-6.0678353
rhamnose_gL,target_focused,fusion_full,knn,"k=1,weighted=True,metric=euclidean,max_features=48,y_transform=log1p,x_transform=l2",10,0.62752379,0.14304251,0.37707143,-0.22537241,-6.0678353
rhamnose_gL,target_focused,fusion_full,knn,"k=1,weighted=True,metric=cosine,max_features=48,y_transform=log1p,x_transform=none",10,0.62752379,0.14304251,0.37707143,-0.22537241,-6.0678353
rhamnose_gL,target_focused,fusion_full,knn,"k=1,weighted=True,metric=cosine,max_features=48,y_transform=log1p,x_transform=l2",10,0.62752379,0.14304251,0.37707143,-0.22537241,-6.0678353
rhamnose_gL,all_known,raman_full,pls,"n_components=8,alpha=1.0,max_features=192,y_transform=none,x_transform=none",10,0.62752971,0.067534565,0.44945833,-1.1332845,-39.763865
rhamnose_gL,target_focused,raman_full,pcr,"n_components=3,alpha=1.0,max_features=96,y_transform=none,x_transform=none",10,0.62771848,0.1068321,0.46917121,-0.073389529,-3.3685932
rhamnose_gL,all_known,eem_full,ridge,"alpha=0.1,max_features=96,y_transform=log1p,x_transform=none",10,0.62792989,0.12895278,0.39870916,-0.92364962,-33.133875
rhamnose_gL,target_focused,raman_full,pcr,"n_components=2,alpha=1.0,max_features=48,y_transform=log1p,x_transform=none",10,0.62794846,0.11489503,0.44759735,-0.068910252,-3.1620429
rhamnose_gL,target_focused,raman_full,pcr,"n_components=8,alpha=1.0,max_features=96,y_transform=log1p,x_transform=none",10,0.62796357,0.11600089,0.45277989,-0.074532929,-3.2990554
rhamnose_gL,target_focused,fusion_full,knn,"k=5,weighted=True,metric=euclidean,max_features=12,y_transform=none,x_transform=sample_center",10,0.62803704,0.087687718,0.44013832,-0.089541543,-4.0002604
rhamnose_gL,target_focused,raman_full,knn,"k=5,weighted=True,metric=euclidean,max_features=48,y_transform=log1p,x_transform=none",10,0.62822254,0.13348144,0.44503563,-0.076062695,-3.0844157
rhamnose_gL,target_focused,raman_full,pcr,"n_components=12,alpha=1.0,max_features=96,y_transform=none,x_transform=none",10,0.62827107,0.095948133,0.47902389,-0.090784701,-3.9635576
rhamnose_gL,target_focused,raman_interpretable,pls,"n_components=5,alpha=1.0,max_features=24,y_transform=none,x_transform=none",10,0.62831853,0.1200765,0.45759471,-0.06391763,-2.9637725
rhamnose_gL,target_focused,raman_interpretable,pls,"n_components=5,alpha=1.0,max_features=48,y_transform=none,x_transform=none",10,0.62831853,0.1200765,0.45759471,-0.06391763,-2.9637725
rhamnose_gL,target_focused,raman_interpretable,pls,"n_components=5,alpha=1.0,max_features=96,y_transform=none,x_transform=none",10,0.62831853,0.1200765,0.45759471,-0.06391763,-2.9637725
rhamnose_gL,target_focused,eem_full,knn,"k=1,weighted=True,metric=euclidean,max_features=12,y_transform=none,x_transform=none",10,0.62839207,0.10433552,0.4075,-0.082841291,-3.2178996
rhamnose_gL,target_focused,eem_full,knn,"k=1,weighted=True,metric=euclidean,max_features=12,y_transform=log1p,x_transform=none",10,0.62839207,0.10433552,0.4075,-0.082841291,-3.2178996
rhamnose_gL,all_known,fusion_full,knn,"k=1,weighted=True,metric=manhattan,max_features=48,y_transform=none,x_transform=sample_zscore",10,0.62839444,0.11284582,0.32317105,-0.97631228,-36.925305
rhamnose_gL,all_known,fusion_full,knn,"k=1,weighted=True,metric=manhattan,max_features=48,y_transform=log1p,x_transform=sample_zscore",10,0.62839444,0.11284582,0.32317105,-0.97631228,-36.925305
rhamnose_gL,target_focused,raman_full,pcr,"n_components=12,alpha=1.0,max_features=96,y_transform=log1p,x_transform=none",10,0.6287728,0.1082623,0.44936864,-0.080635921,-3.6135307
rhamnose_gL,target_focused,raman_full,knn,"k=5,weighted=True,metric=euclidean,max_features=12,y_transform=log1p,x_transform=none",10,0.62882841,0.13662029,0.43987957,-0.086155047,-3.3453827
rhamnose_gL,target_focused,raman_full,pcr,"n_components=5,alpha=1.0,max_features=48,y_transform=log1p,x_transform=none",10,0.62886927,0.11713615,0.44824711,-0.077006567,-3.4222922
rhamnose_gL,target_focused,raman_full,pcr,"n_components=3,alpha=1.0,max_features=48,y_transform=log1p,x_transform=none",10,0.62892612,0.11570924,0.44520768,-0.075579265,-3.4065066
rhamnose_gL,target_focused,fusion_full,knn,"k=9,weighted=True,metric=euclidean,max_features=12,y_transform=none,x_transform=sample_center",10,0.62893884,0.10305214,0.45579716,-0.079539728,-3.6367668
rhamnose_gL,target_focused,raman_full,pcr,"n_components=8,alpha=1.0,max_features=192,y_transform=log1p,x_transform=none",10,0.62897813,0.10313429,0.44868979,-0.086096147,-3.8250288
rhamnose_gL,target_focused,fusion_full,krr,"kernel=laplacian,alpha=1.0,gamma_scale=2.0,max_features=192,y_transform=log1p,x_transform=none",10,0.62921369,0.1293409,0.4218764,-0.064456217,-2.9108368
rhamnose_gL,target_focused,raman_interpretable,knn,"k=9,weighted=True,metric=euclidean,max_features=12,y_transform=none,x_transform=none",10,0.62949769,0.13846243,0.46936612,-0.06857618,-2.8412148
rhamnose_gL,target_focused,raman_full,pcr,"n_components=2,alpha=1.0,max_features=12,y_transform=none,x_transform=none",10,0.6295256,0.10843858,0.4719099,-0.099840672,-4.1588648
rhamnose_gL,target_focused,fusion_full,knn,"k=5,weighted=True,metric=manhattan,max_features=12,y_transform=none,x_transform=sample_center",10,0.629585,0.10006033,0.43751322,-0.083929344,-3.8561053
rhamnose_gL,target_focused,raman_full,pcr,"n_components=5,alpha=1.0,max_features=384,y_transform=log1p,x_transform=none",10,0.62970206,0.11982867,0.45048096,-0.073561284,-3.3303448
rhamnose_gL,target_focused,raman_interpretable,pls,"n_components=3,alpha=1.0,max_features=24,y_transform=none,x_transform=none",10,0.62990668,0.10916416,0.46286883,-0.079126742,-3.6561186
rhamnose_gL,target_focused,raman_interpretable,pls,"n_components=3,alpha=1.0,max_features=48,y_transform=none,x_transform=none",10,0.62990668,0.10916416,0.46286883,-0.079126742,-3.6561186
rhamnose_gL,target_focused,raman_interpretable,pls,"n_components=3,alpha=1.0,max_features=96,y_transform=none,x_transform=none",10,0.62990668,0.10916416,0.46286883,-0.079126742,-3.6561186
rhamnose_gL,target_focused,fusion_full,knn,"k=5,weighted=True,metric=manhattan,max_features=12,y_transform=log1p,x_transform=sample_zscore",10,0.629938,0.080037058,0.44667714,-0.096927846,-4.4223385
rhamnose_gL,target_focused,raman_full,pcr,"n_components=3,alpha=1.0,max_features=12,y_transform=none,x_transform=none",10,0.63020677,0.10458045,0.4687165,-0.097599143,-4.186841
rhamnose_gL,target_focused,raman_full,pls,"n_components=2,alpha=1.0,max_features=192,y_transform=log1p,x_transform=none",10,0.63022605,0.11789613,0.44541499,-0.075021148,-3.4499632
rhamnose_gL,target_focused,raman_full,pcr,"n_components=5,alpha=1.0,max_features=96,y_transform=log1p,x_transform=none",10,0.63034023,0.11958965,0.45016676,-0.077761097,-3.5189841
rhamnose_gL,target_focused,raman_full,pcr,"n_components=3,alpha=1.0,max_features=192,y_transform=none,x_transform=none",10,0.6304533,0.11032858,0.46861708,-0.076452587,-3.6021402
rhamnose_gL,target_focused,fusion_full,krr,"kernel=rbf,alpha=1.0,gamma_scale=2.0,max_features=384,y_transform=log1p,x_transform=none",10,0.63061575,0.13156625,0.42139112,-0.07491112,-3.2820174
rhamnose_gL,target_focused,raman_interpretable,pcr,"n_components=2,alpha=1.0,max_features=12,y_transform=none,x_transform=none",10,0.63069157,0.12091752,0.48427369,-0.066031175,-3.1555233
rhamnose_gL,target_focused,raman_full,pcr,"n_components=2,alpha=1.0,max_features=96,y_transform=none,x_transform=none",10,0.63084348,0.10213141,0.47695494,-0.083587604,-3.9244517
rhamnose_gL,target_focused,raman_full,pcr,"n_components=2,alpha=1.0,max_features=12,y_transform=log1p,x_transform=none",10,0.63089462,0.12111164,0.44524155,-0.085872151,-3.7663032
rhamnose_gL,target_focused,fusion_full,pls,"n_components=12,alpha=1.0,max_features=24,y_transform=none,x_transform=none",10,0.63094164,0.068982498,0.50782962,-0.15654771,-5.9961124
rhamnose_gL,target_focused,raman_full,knn,"k=9,weighted=True,metric=euclidean,max_features=192,y_transform=none,x_transform=none",10,0.6309419,0.11841388,0.45522131,-0.080609896,-3.64032
rhamnose_gL,target_focused,raman_full,knn,"k=9,weighted=True,metric=euclidean,max_features=48,y_transform=log1p,x_transform=none",10,0.63097149,0.12001868,0.43764439,-0.083321385,-3.6961446
rhamnose_gL,target_focused,raman_full,knn,"k=5,weighted=True,metric=euclidean,max_features=12,y_transform=none,x_transform=none",10,0.63126578,0.1288763,0.45636922,-0.10298223,-4.0644038
rhamnose_gL,target_focused,raman_full,pcr,"n_components=12,alpha=1.0,max_features=384,y_transform=none,x_transform=none",10,0.63134788,0.10258342,0.47545477,-0.083941647,-3.9445861
rhamnose_gL,target_focused,raman_full,knn,"k=9,weighted=True,metric=euclidean,max_features=384,y_transform=none,x_transform=none",10,0.6319076,0.12629687,0.44943039,-0.076720372,-3.482057
rhamnose_gL,all_known,fusion_full,knn,"k=1,weighted=True,metric=euclidean,max_features=48,y_transform=none,x_transform=sample_zscore",10,0.63196116,0.095061738,0.32738158,-1.0366219,-38.605653
rhamnose_gL,all_known,fusion_full,knn,"k=1,weighted=True,metric=cosine,max_features=48,y_transform=none,x_transform=sample_center",10,0.63196116,0.095061738,0.32738158,-1.0366219,-38.605653
rhamnose_gL,all_known,fusion_full,knn,"k=1,weighted=True,metric=cosine,max_features=48,y_transform=none,x_transform=sample_zscore",10,0.63196116,0.095061738,0.32738158,-1.0366219,-38.605653
rhamnose_gL,all_known,fusion_full,knn,"k=1,weighted=True,metric=correlation,max_features=48,y_transform=none,x_transform=none",10,0.63196116,0.095061738,0.32738158,-1.0366219,-38.605653
rhamnose_gL,all_known,fusion_full,knn,"k=1,weighted=True,metric=correlation,max_features=48,y_transform=none,x_transform=sample_center",10,0.63196116,0.095061738,0.32738158,-1.0366219,-38.605653
rhamnose_gL,all_known,fusion_full,knn,"k=1,weighted=True,metric=correlation,max_features=48,y_transform=none,x_transform=sample_zscore",10,0.63196116,0.095061738,0.32738158,-1.0366219,-38.605653
rhamnose_gL,all_known,fusion_full,knn,"k=1,weighted=True,metric=correlation,max_features=48,y_transform=none,x_transform=l2",10,0.63196116,0.095061738,0.32738158,-1.0366219,-38.605653
rhamnose_gL,all_known,fusion_full,knn,"k=1,weighted=True,metric=euclidean,max_features=48,y_transform=log1p,x_transform=sample_zscore",10,0.63196116,0.095061738,0.32738158,-1.0366219,-38.605653
rhamnose_gL,all_known,fusion_full,knn,"k=1,weighted=True,metric=cosine,max_features=48,y_transform=log1p,x_transform=sample_center",10,0.63196116,0.095061738,0.32738158,-1.0366219,-38.605653
rhamnose_gL,all_known,fusion_full,knn,"k=1,weighted=True,metric=cosine,max_features=48,y_transform=log1p,x_transform=sample_zscore",10,0.63196116,0.095061738,0.32738158,-1.0366219,-38.605653
rhamnose_gL,all_known,fusion_full,knn,"k=1,weighted=True,metric=correlation,max_features=48,y_transform=log1p,x_transform=none",10,0.63196116,0.095061738,0.32738158,-1.0366219,-38.605653
rhamnose_gL,all_known,fusion_full,knn,"k=1,weighted=True,metric=correlation,max_features=48,y_transform=log1p,x_transform=sample_center",10,0.63196116,0.095061738,0.32738158,-1.0366219,-38.605653
rhamnose_gL,all_known,fusion_full,knn,"k=1,weighted=True,metric=correlation,max_features=48,y_transform=log1p,x_transform=sample_zscore",10,0.63196116,0.095061738,0.32738158,-1.0366219,-38.605653
rhamnose_gL,all_known,fusion_full,knn,"k=1,weighted=True,metric=correlation,max_features=48,y_transform=log1p,x_transform=l2",10,0.63196116,0.095061738,0.32738158,-1.0366219,-38.605653
rhamnose_gL,target_focused,raman_full,knn,"k=9,weighted=True,metric=euclidean,max_features=24,y_transform=log1p,x_transform=none",10,0.63207286,0.12502564,0.44494045,-0.094922466,-4.0196827
rhamnose_gL,target_focused,raman_interpretable,pcr,"n_components=2,alpha=1.0,max_features=24,y_transform=none,x_transform=none",10,0.63207883,0.12076835,0.48759261,-0.071251227,-3.4128204
rhamnose_gL,target_focused,raman_interpretable,pcr,"n_components=2,alpha=1.0,max_features=48,y_transform=none,x_transform=none",10,0.63207883,0.12076835,0.48759261,-0.071251227,-3.4128204
rhamnose_gL,target_focused,raman_interpretable,pcr,"n_components=2,alpha=1.0,max_features=96,y_transform=none,x_transform=none",10,0.63207883,0.12076835,0.48759261,-0.071251227,-3.4128204
rhamnose_gL,target_focused,eem_full,knn,"k=1,weighted=True,metric=euclidean,max_features=48,y_transform=none,x_transform=none",10,0.63231433,0.12852651,0.4267619,-0.10776837,-3.7774142
rhamnose_gL,target_focused,eem_full,knn,"k=1,weighted=True,metric=euclidean,max_features=48,y_transform=log1p,x_transform=none",10,0.63231433,0.12852651,0.4267619,-0.10776837,-3.7774142
rhamnose_gL,target_focused,fusion_full,ridge,"alpha=0.1,max_features=24,y_transform=none,x_transform=none",10,0.63250654,0.07081968,0.51084313,-0.16894001,-6.3816721
rhamnose_gL,target_focused,fusion_full,pls,"n_components=8,alpha=1.0,max_features=192,y_transform=none,x_transform=none",10,0.63284519,0.10678409,0.48501502,-0.19910082,-6.5146538
rhamnose_gL,target_focused,eem_full,pls,"n_components=12,alpha=1.0,max_features=24,y_transform=none,x_transform=none",10,0.63298093,0.12561644,0.48359146,-0.12501119,-4.2915185
rhamnose_gL,target_focused,raman_interpretable,pcr,"n_components=3,alpha=1.0,max_features=24,y_transform=none,x_transform=none",10,0.63315423,0.1152081,0.48371328,-0.079613572,-3.8113088
rhamnose_gL,target_focused,raman_interpretable,pcr,"n_components=3,alpha=1.0,max_features=48,y_transform=none,x_transform=none",10,0.63315423,0.1152081,0.48371328,-0.079613572,-3.8113088
rhamnose_gL,target_focused,raman_interpretable,pcr,"n_components=3,alpha=1.0,max_features=96,y_transform=none,x_transform=none",10,0.63315423,0.1152081,0.48371328,-0.079613572,-3.8113088
rhamnose_gL,target_focused,fusion_interpretable,ridge,"alpha=0.1,max_features=48,y_transform=none,x_transform=none",10,0.63325758,0.097023096,0.48659753,-0.1445346,-5.6781931
rhamnose_gL,target_focused,fusion_interpretable,ridge,"alpha=0.1,max_features=96,y_transform=none,x_transform=none",10,0.63325758,0.097023096,0.48659753,-0.1445346,-5.6781931
rhamnose_gL,target_focused,raman_interpretable,pcr,"n_components=8,alpha=1.0,max_features=24,y_transform=log1p,x_transform=none",10,0.63337291,0.12962663,0.43515966,-0.075829926,-3.5207824
rhamnose_gL,target_focused,raman_interpretable,pcr,"n_components=8,alpha=1.0,max_features=48,y_transform=log1p,x_transform=none",10,0.63337291,0.12962663,0.43515966,-0.075829926,-3.5207824
rhamnose_gL,target_focused,raman_interpretable,pcr,"n_components=8,alpha=1.0,max_features=96,y_transform=log1p,x_transform=none",10,0.63337291,0.12962663,0.43515966,-0.075829926,-3.5207824
rhamnose_gL,target_focused,raman_full,pcr,"n_components=2,alpha=1.0,max_features=384,y_transform=none,x_transform=none",10,0.63358077,0.11610815,0.48430383,-0.079935792,-3.8300836
rhamnose_gL,target_focused,raman_full,pcr,"n_components=3,alpha=1.0,max_features=12,y_transform=log1p,x_transform=none",10,0.63359431,0.11581494,0.44587424,-0.096128613,-4.2976411
rhamnose_gL,target_focused,raman_full,pcr,"n_components=8,alpha=1.0,max_features=384,y_transform=log1p,x_transform=none",10,0.63359479,0.10499501,0.44966545,-0.098433807,-4.4692511
