3.134783648950710544e-02,8.985306740784580683e-05,4.752254913312455675e-31,5.915604304320537521e-02,8.193639606786158107e-26,4.892954947724640485e-02
3.466391062593751626e-02,1.561416113578546077e-04,1.195156416436988513e-29,5.618204849315217020e-02,6.243800533262883208e-20,3.785012409551011953e-02
3.646991547058252986e-02,1.475122771294839489e-05,2.584519766352365808e-31,8.196239807878159811e-02,7.105142503364732674e-31,7.091722006920145316e-02
3.593714239420447987e-02,1.475366668775519578e-05,2.533086622571937548e-30,8.027867066541433116e-02,1.858995188636979248e-28,6.958131677441950491e-02
3.339876714874932123e-02,2.246177544657639057e-05,7.148021604700940606e-32,7.657448961605238524e-02,1.067199288463620453e-29,7.103526323833372902e-02
2.494119573715430915e-02,2.115574006616788026e-05,4.672209895355961338e-28,5.092608522126861742e-02,1.204134290000945912e-21,4.287173264392921124e-02
2.532929813287372947e-02,7.744157007025310232e-04,7.674459103628727026e-14,5.956159363056642841e-02,9.412735905486005819e-03,4.243670052978484875e-02
2.746315768833422488e-02,1.025047712248870844e-03,1.291035092411370794e-14,7.260993407883678530e-02,7.283991335071893919e-03,5.366415350121221672e-02
2.531472365350047674e-02,2.197451138528269508e-05,5.704276994406104313e-29,5.374730280730787707e-02,6.158605044045070421e-22,4.765720283498938586e-02
2.336396564366984702e-02,1.195775243080581687e-05,4.211396860552163481e-28,4.740901036875935781e-02,1.302548104440259799e-22,4.450363327283408943e-02
4.968430403493974412e-02,2.569788777930340521e-04,2.770133227236645206e-38,8.929793604738590906e-02,2.405656480609500987e-30,5.898163969516995869e-02
3.482518762383913363e-02,3.670452821134418401e-05,2.492043693055626369e-32,6.760183037252148752e-02,2.488965211740593022e-26,5.192542346302636558e-02
5.784675118150420237e-02,2.335267747860162823e-04,7.520482204486360487e-41,8.505913188090905019e-02,8.147076342771751208e-28,5.194938865600712968e-02
3.251166984325901121e-02,9.556949545068666818e-05,4.931822630521204335e-32,6.394775553073024643e-02,7.662139464331474291e-25,4.917664650808640375e-02
3.065256902578317871e-02,4.049313834722619227e-05,4.136209794086261988e-20,7.588447368739890952e-02,1.203244666890303816e-09,6.326887850047333006e-02
3.076990236378768923e-02,2.636078879641667806e-04,1.286918208191081539e-15,7.168608951244832828e-02,6.814580015308976078e-03,6.713178618807626175e-02
3.412341478585548260e-02,3.903750074259358855e-04,2.218403948668058844e-15,9.029695557434221087e-02,6.746607001412684157e-03,6.297290461346995161e-02
4.162337345803849425e-02,9.928764773958451714e-05,4.315541231150715377e-30,8.859533910645189803e-02,2.488458776554479612e-29,6.322379062285468643e-02
3.273277285557470162e-02,1.686006612057974288e-05,1.252041886249708967e-31,6.477368617012493890e-02,9.856478107310717170e-27,6.527305495400768931e-02
3.620725709879773352e-02,3.327430168057359840e-04,4.646515960197053621e-31,5.925880493055003806e-02,8.240197045604770416e-21,3.950570045282583709e-02
4.071573717039530388e-02,5.225286411600719023e-05,1.567732163684003299e-31,8.772602285094975583e-02,1.207627022511213850e-28,6.732683816961190781e-02
3.823575595352594891e-02,2.040661144210768419e-04,9.147916162326122846e-24,7.637101060992099177e-02,7.185040953660640784e-09,5.739370042469369576e-02
