"group_code","sample_set","batch","replicate","sample_id","container_type","eem_present","raman_present","hplc_present","matching_measurements","eem_file","raman_file","hplc_status"
"EG","Pavlovagyrans","2","1","B2","Flask","True","True","False","EEM+Raman","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_001_B2.csv","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_001_B2.CSV","reference workbook missing from local extraction"
"EG","Pavlovagyrans","2","1","B3","Flask","True","True","False","EEM+Raman","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_001_B3.csv","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_001_B3.CSV","reference workbook missing from local extraction"
"EG","Pavlovagyrans","2","1","B4","Flask","True","True","False","EEM+Raman","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_001_B4.csv","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_001_B4.CSV","reference workbook missing from local extraction"
"EG","Pavlovagyrans","2","1","B5","Flask","True","True","False","EEM+Raman","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_001_B5.csv","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_001_B5.CSV","reference workbook missing from local extraction"
"EG","Pavlovagyrans","2","1","B6","Flask","True","True","False","EEM+Raman","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_001_B6.csv","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_001_B6.CSV","reference workbook missing from local extraction"
"EG","Pavlovagyrans","2","1","B7","Flask","True","True","False","EEM+Raman","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_001_B7.csv","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_001_B7.CSV","reference workbook missing from local extraction"
"EG","Pavlovagyrans","2","1","B8","Flask","True","True","False","EEM+Raman","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_001_B8.csv","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_001_B8.CSV","reference workbook missing from local extraction"
"EG","Pavlovagyrans","2","1","C1","Flask","True","True","False","EEM+Raman","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_001_C1.csv","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_001_C1.CSV","reference workbook missing from local extraction"
"EG","Pavlovagyrans","2","1","C2","Flask","True","True","False","EEM+Raman","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_001_C2.csv","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_001_C2.CSV","reference workbook missing from local extraction"
"EG","Pavlovagyrans","2","1","C3","Flask","True","True","False","EEM+Raman","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_001_C3.csv","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_001_C3.CSV","reference workbook missing from local extraction"
"EG","Pavlovagyrans","2","1","C4","Flask","True","True","False","EEM+Raman","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_001_C4.csv","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_001_C4.CSV","reference workbook missing from local extraction"
"EG","Pavlovagyrans","2","1","C5","Flask","True","True","False","EEM+Raman","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_001_C5.csv","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_001_C5.CSV","reference workbook missing from local extraction"
"EG","Pavlovagyrans","2","1","C6","Flask","True","True","False","EEM+Raman","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_001_C6.csv","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_001_C6.CSV","reference workbook missing from local extraction"
"EG","Pavlovagyrans","2","1","C7","Flask","True","True","False","EEM+Raman","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_001_C7.csv","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_001_C7.CSV","reference workbook missing from local extraction"
"EG","Pavlovagyrans","2","1","C8","Flask","True","True","False","EEM+Raman","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_001_C8.csv","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_001_C8.CSV","reference workbook missing from local extraction"
"EG","Pavlovagyrans","2","1","D1","Flask","True","True","False","EEM+Raman","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_001_D1.csv","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_001_D1.CSV","reference workbook missing from local extraction"
"EG","Pavlovagyrans","2","1","D2","Flask","True","True","False","EEM+Raman","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_001_D2.csv","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_001_D2.CSV","reference workbook missing from local extraction"
"EG","Pavlovagyrans","2","1","D3","Flask","True","True","False","EEM+Raman","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_001_D3.csv","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_001_D3.CSV","reference workbook missing from local extraction"
"EG","Pavlovagyrans","2","1","D4","Flask","True","True","False","EEM+Raman","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_001_D4.csv","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_001_D4.CSV","reference workbook missing from local extraction"
"EG","Pavlovagyrans","2","1","D5","Flask","True","True","False","EEM+Raman","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_001_D5.csv","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_001_D5.CSV","reference workbook missing from local extraction"
"EG","Pavlovagyrans","2","1","D6","Flask","True","True","False","EEM+Raman","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_001_D6.csv","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_001_D6.CSV","reference workbook missing from local extraction"
"EG","Pavlovagyrans","2","1","D7","Flask","True","True","False","EEM+Raman","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_001_D7.csv","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_001_D7.CSV","reference workbook missing from local extraction"
"EG","Pavlovagyrans","2","1","D8","Flask","True","True","False","EEM+Raman","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_001_D8.csv","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_001_D8.CSV","reference workbook missing from local extraction"
"EG","Pavlovagyrans","2","1","E1","Flask","True","True","False","EEM+Raman","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_001_E1.csv","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_001_E1.CSV","reference workbook missing from local extraction"
"EG","Pavlovagyrans","2","1","E2","Flask","True","True","False","EEM+Raman","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_001_E2.csv","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_001_E2.CSV","reference workbook missing from local extraction"
"EG","Pavlovagyrans","2","1","E3","Flask","True","True","False","EEM+Raman","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_001_E3.csv","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_001_E3.CSV","reference workbook missing from local extraction"
"EG","Pavlovagyrans","2","1","E4","Flask","True","True","False","EEM+Raman","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_001_E4.csv","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_001_E4.CSV","reference workbook missing from local extraction"
"EG","Pavlovagyrans","2","1","E5","Flask","True","True","False","EEM+Raman","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_001_E5.csv","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_001_E5.CSV","reference workbook missing from local extraction"
"EG","Pavlovagyrans","2","1","E6","Flask","True","True","False","EEM+Raman","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_001_E6.csv","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_001_E6.CSV","reference workbook missing from local extraction"
"EG","Pavlovagyrans","2","1","E7","Flask","True","True","False","EEM+Raman","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_001_E7.csv","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_001_E7.CSV","reference workbook missing from local extraction"
"EG","Pavlovagyrans","2","1","E8","Flask","True","True","False","EEM+Raman","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_001_E8.csv","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_001_E8.CSV","reference workbook missing from local extraction"
"EG","Pavlovagyrans","2","1","F1","Flask","True","True","False","EEM+Raman","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_001_F1.csv","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_001_F1.CSV","reference workbook missing from local extraction"
"EG","Pavlovagyrans","2","1","F2","Flask","True","True","False","EEM+Raman","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_001_F2.csv","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_001_F2.CSV","reference workbook missing from local extraction"
"EG","Pavlovagyrans","2","1","F3","Flask","True","True","False","EEM+Raman","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_001_F3.csv","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_001_F3.CSV","reference workbook missing from local extraction"
"EG","Pavlovagyrans","2","1","F4","Flask","True","True","False","EEM+Raman","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_001_F4.csv","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_001_F4.CSV","reference workbook missing from local extraction"
"EG","Pavlovagyrans","2","1","F5","Flask","True","True","False","EEM+Raman","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_001_F5.csv","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_001_F5.CSV","reference workbook missing from local extraction"
"EG","Pavlovagyrans","2","1","F6","Flask","True","True","False","EEM+Raman","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_001_F6.csv","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_001_F6.CSV","reference workbook missing from local extraction"
"EG","Pavlovagyrans","2","1","F7","Flask","True","True","False","EEM+Raman","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_001_F7.csv","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_001_F7.CSV","reference workbook missing from local extraction"
"EG","Pavlovagyrans","2","1","F8","Flask","True","True","False","EEM+Raman","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_001_F8.csv","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_001_F8.CSV","reference workbook missing from local extraction"
"EG","Pavlovagyrans","2","2","A1","Flask","True","True","False","EEM+Raman","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_002_A1.csv","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_002_A1.CSV","reference workbook missing from local extraction"
"EG","Pavlovagyrans","2","2","A10","Flask","True","True","False","EEM+Raman","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_002_A10.csv","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_002_A10.CSV","reference workbook missing from local extraction"
"EG","Pavlovagyrans","2","2","A11","Flask","True","True","False","EEM+Raman","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_002_A11.csv","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_002_A11.CSV","reference workbook missing from local extraction"
"EG","Pavlovagyrans","2","2","A2","Flask","True","True","False","EEM+Raman","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_002_A2.csv","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_002_A2.CSV","reference workbook missing from local extraction"
"EG","Pavlovagyrans","2","2","A3","Flask","True","True","False","EEM+Raman","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_002_A3.csv","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_002_A3.CSV","reference workbook missing from local extraction"
"EG","Pavlovagyrans","2","2","A4","Flask","True","True","False","EEM+Raman","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_002_A4.csv","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_002_A4.CSV","reference workbook missing from local extraction"
"EG","Pavlovagyrans","2","2","A5","Flask","True","True","False","EEM+Raman","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_002_A5.csv","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_002_A5.CSV","reference workbook missing from local extraction"
"EG","Pavlovagyrans","2","2","A6","Flask","True","True","False","EEM+Raman","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\EEM\EEM_EG_Pavlovagyrans_raw_002_002_A6.csv","C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Flask\Raman\Raman_EG_Pavlovagyrans_raw_002_002_A6.CSV","reference workbook missing from local extraction"
